"rownum","Id","WorldAreas","MinCount","MaxCount","BossMonsterSpawnChance","BossCount","BossMonsters","bool_56","[i32]_57","Grounds","Tags","MinLevel","MaxLevel","WorldAreas2","PackFormation","i32_145","bool_149","[string]_150","bool_166","bool_167","string_168","bool_176","bool_177","AdditionalMonsters","AdditionalCounts","bool_210","rid_211"
848,"ultimatum-triheadlizard",[0],3,4,66,1,[1907],"",[1],[],[],65,100,[],"",0,1,[],1,"","",1,"",[1907],[1],"",""
849,"ultimatum-triheadlizard-low",[0],2,3,66,1,[1907],"",[1],[],[],0,64,[],"",0,1,[],1,"","",1,"",[1907],[1],"",""
850,"ultimatum-VaalZealotsAtziriMelee",[0],3,5,0,0,[],"",[1],[],[],65,100,[],"",0,1,[],1,"","",1,"","[2016,2026,2036,2016]","[3,3,1,1]","",""
851,"ultimatum-VaalZealotsAtziriMelee-low",[0],2,4,0,0,[],"",[1],[],[],0,64,[],"",0,1,[],1,"","",1,"","[2016,2026,2036,2016]","[3,3,1,1]","",""
852,"ultimatum-VaalZealotsAtziriCaster",[0],3,5,0,0,[],"",[1],[],[],65,100,[],"",0,1,[],1,"","",1,"","[2016,2026,2036,2016]","[1,1,3,3]","",""
853,"ultimatum-VaalZealotsAtziriCaster-low",[0],2,4,0,0,[],"",[1],[],[],0,64,[],"",0,1,[],1,"","",1,"","[2016,2026,2036,2016]","[1,1,3,3]","",""
854,"ultimatum-VaalZealotsLightningMelee",[0],3,5,0,0,[],"",[1],[],[],65,100,[],"",0,1,[],1,"","",1,"","[2024,2034,2044,2024]","[3,3,1,1]","",""
855,"ultimatum-VaalZealotsLightningMelee-low",[0],2,4,0,0,[],"",[1],[],[],0,64,[],"",0,1,[],1,"","",1,"","[2024,2034,2044,2024]","[3,3,1,1]","",""
856,"ultimatum-VaalZealotsLightningCaster",[0],3,5,0,0,[],"",[1],[],[],65,100,[],"",0,1,[],1,"","",1,"","[2024,2034,2044,2024]","[1,1,3,3]","",""
857,"ultimatum-VaalZealotsLightningCaster-low",[0],2,4,0,0,[],"",[1],[],[],0,64,[],"",0,1,[],1,"","",1,"","[2024,2034,2044,2024]","[1,1,3,3]","",""
858,"ultimatum-VaalZealotsSerpentMelee",[0],3,5,0,0,[],"",[1],[],[],65,100,[],"",0,1,[],1,"","",1,"","[2018,2028,2038,2018]","[3,3,1,1]","",""
859,"ultimatum-VaalZealotsSerpentMelee-low",[0],2,4,0,0,[],"",[1],[],[],0,64,[],"",0,1,[],1,"","",1,"","[2018,2028,2038,2018]","[3,3,1,1]","",""
860,"ultimatum-VaalZealotsSerpentCaster",[0],3,5,0,0,[],"",[1],[],[],65,100,[],"",0,1,[],1,"","",1,"","[2018,2028,2038,2018]","[1,1,3,3]","",""
861,"ultimatum-VaalZealotsSerpentCaster-low",[0],2,4,0,0,[],"",[1],[],[],0,64,[],"",0,1,[],1,"","",1,"","[2018,2028,2038,2018]","[1,1,3,3]","",""
862,"ultimatum-VaalZealotsMonkeyMelee",[0],3,5,0,0,[],"",[1],[],[],65,100,[],"",0,1,[],1,"","",1,"","[2020,2030,2040,2020]","[3,3,1,1]","",""
863,"ultimatum-VaalZealotsMonkeyMelee-low",[0],2,4,0,0,[],"",[1],[],[],0,64,[],"",0,1,[],1,"","",1,"","[2020,2030,2040,2020]","[3,3,1,1]","",""
864,"ultimatum-VaalZealotsMonkeyCaster",[0],3,5,0,0,[],"",[1],[],[],65,100,[],"",0,1,[],1,"","",1,"","[2020,2030,2040,2020]","[1,1,3,3]","",""
865,"ultimatum-VaalZealotsMonkeyCaster-low",[0],2,4,0,0,[],"",[1],[],[],0,64,[],"",0,1,[],1,"","",1,"","[2020,2030,2040,2020]","[1,1,3,3]","",""
866,"ultimatum-VaalZealotsSunMelee",[0],3,5,0,0,[],"",[1],[],[],65,100,[],"",0,1,[],1,"","",1,"","[2022,2032,2042,2022]","[3,3,1,1]","",""
867,"ultimatum-VaalZealotsSunMelee-low",[0],2,4,0,0,[],"",[1],[],[],0,64,[],"",0,1,[],1,"","",1,"","[2022,2032,2042,2022]","[3,3,1,1]","",""
868,"ultimatum-VaalZealotsSunCaster",[0],3,5,0,0,[],"",[1],[],[],65,100,[],"",0,1,[],1,"","",1,"","[2022,2032,2042,2022]","[1,1,3,3]","",""
869,"ultimatum-VaalZealotsSunCaster-low",[0],2,4,0,0,[],"",[1],[],[],0,64,[],"",0,1,[],1,"","",1,"","[2022,2032,2042,2022]","[1,1,3,3]","",""
870,"ultimatum-bloodbatherswordshield",[0],2,3,75,1,[2068],"",[1],[],[],65,100,[],"",0,1,[],1,"","",1,"",[2068],[1],"",""
871,"ultimatum-bloodbatherswordshield-low",[0],2,3,50,1,[2068],"",[1],[],[],0,64,[],"",0,1,[],1,"","",1,"",[2068],[1],"",""
872,"ultimatum-bloodbatherdualwieldflail",[0],2,3,75,1,[2068],"",[1],[],[],65,100,[],"",0,1,[],1,"","",1,"",[2068],[1],"",""
873,"ultimatum-bloodbatherdualwieldflail-low",[0],2,3,50,1,[2068],"",[1],[],[],0,64,[],"",0,1,[],1,"","",1,"",[2068],[1],"",""
874,"ultimatum-bloodbatherspearsmace",[0],2,3,75,1,[2068],"",[1],[],[],65,100,[],"",0,1,[],1,"","",1,"",[2068],[1],"",""
875,"ultimatum-bloodbatherspearsmace-low",[0],2,3,50,1,[2068],"",[1],[],[],0,64,[],"",0,1,[],1,"","",1,"",[2068],[1],"",""
876,"ritual-dryads-funguszombies",[0],3,5,100,1,[1912],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1912],[1],"",""
877,"ritual-dryads-splithooks",[0],2,5,100,1,[1915],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1915],[1],"",""
878,"ritual-dryads-twigmonsters-behemoth",[0],0,0,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],"","","",1,"",[1919],[1],"",""
879,"ritual-dryads-twigmonsters",[0],2,4,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"","[1923,1925]","[1,1]","",""
880,"ritual-dryads-stag",[0],0,0,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],"","","",1,"",[1927],[1],"",""
881,"ritual-demons-rats",[0],3,6,50,1,[1938],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1938],[1],"",""
882,"ritual-demons-rhoa",[0],2,3,50,1,[1938],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"","[1938,1933]","[1,1]","",""
883,"ritual-demons-hulk",[0],3,6,100,1,[1940],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1940],[1],"",""
884,"ritual-demons-dweller",[0],2,3,100,1,[1929],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"","[1929,1931]","[3,1]","",""
885,"ritual-canopy-bow",[0],2,3,100,1,[1960],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1960],[1],"",""
886,"ritual-canopy-melee",[0],3,5,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1956],[1],"",""
887,"ritual-canopy-staff",[0],3,6,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"","[1968,1960,1956]","[1,1,1]","",""
888,"ritual-canopy-elite",[0],1,3,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"","[1968,1960,1956]","[1,1,1]","",""
889,"ritual-crux-bow",[413],2,3,100,1,[1960],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1960],[1],"",""
890,"ritual-crux-melee",[413],3,5,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1956],[1],"",""
891,"ritual-crux-staff",[413],3,6,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"","[1968,1960,1956]","[1,1,1]","",""
892,"ritual-crux-elite",[413],1,3,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"","[1968,1960,1956]","[1,1,1]","",""
893,"beyond-demon-fodder1",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1985,1987]","[1,1]","",""
894,"beyond-demon-fodder2",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1985,1987]","[1,1]","",""
895,"beyond-demon-fodder3",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1985,1987]","[1,1]","",""
896,"beyond-demon-elite1",[0],3,4,100,1,"[1985,1987]","",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1985,1987]","[1,1]","",""
897,"beyond-demon-elite2",[0],3,4,100,1,"[1985,1987]","",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1985,1987]","[1,1]","",""
898,"beyond-flesh-fodder1",[0],2,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2001,1998]","[1,1]","",""
899,"beyond-flesh-fodder2",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2001,1998]","[1,1]","",""
900,"beyond-flesh-fodder3",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2001,1998]","[1,1]","",""
901,"beyond-flesh-elite1",[0],3,3,100,1,"[2001,1998]","",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2001,1998]","[1,1]","",""
902,"beyond-flesh-elite2",[0],3,4,100,1,"[2001,1998]","",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2001,1998]","[1,1]","",""
903,"beyond-flesh-elite3",[0],3,4,100,1,"[2001,1998]","",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2001,1998]","[1,1]","",""
904,"beyond-pale-fodder1",[0],2,5,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2011,2013]","[1,1]","",""
905,"beyond-pale-fodder2",[0],2,5,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2011,2013]","[1,1]","",""
906,"beyond-pale-fodder3",[0],2,5,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2011,2013]","[1,1]","",""
907,"beyond-pale-elite1",[0],3,4,100,1,"[2011,2013]","",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2011,2013]","[1,1]","",""
908,"beyond-pale-elite2",[0],3,4,100,1,"[2011,2013]","",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2011,2013]","[1,1]","",""
909,"strongbox-beyond-demon-fodder1",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1986,1988]","[1,1]","",""
910,"strongbox-beyond-demon-fodder2",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1986,1988]","[1,1]","",""
911,"strongbox-beyond-demon-fodder3",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1986,1988]","[1,1]","",""
912,"strongbox-beyond-demon-elite1",[0],3,4,100,1,"[1986,1988]","",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1986,1988]","[1,1]","",""
913,"strongbox-beyond-demon-elite2",[0],3,4,100,1,"[1986,1988]","",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1986,1988]","[1,1]","",""
914,"strongbox-beyond-flesh-fodder1",[0],2,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1999,2002]","[1,1]","",""
915,"strongbox-beyond-flesh-fodder2",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1999,2002]","[1,1]","",""
916,"strongbox-beyond-flesh-fodder3",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1999,2002]","[1,1]","",""
917,"strongbox-beyond-flesh-elite1",[0],3,3,100,1,"[1999,2002]","",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1999,2002]","[1,1]","",""
918,"strongbox-beyond-flesh-elite2",[0],3,4,100,1,"[1999,2002]","",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1999,2002]","[1,1]","",""
919,"strongbox-beyond-flesh-elite3",[0],3,4,100,1,"[1999,2002]","",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1999,2002]","[1,1]","",""
920,"strongbox-beyond-pale-fodder1",[0],2,5,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2012,2014]","[1,1]","",""
921,"strongbox-beyond-pale-fodder2",[0],2,5,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2012,2014]","[1,1]","",""
922,"strongbox-beyond-pale-fodder3",[0],2,5,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2012,2014]","[1,1]","",""
923,"strongbox-beyond-pale-elite1",[0],3,4,100,1,"[2012,2014]","",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2012,2014]","[1,1]","",""
924,"strongbox-beyond-pale-elite2",[0],3,4,100,1,"[2012,2014]","",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2012,2014]","[1,1]","",""
925,"strongbox-graveskeletonmixed",[0],2,6,62,1,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[],[1],"",""
926,"strongbox-skeletalknight",[0],3,5,0,0,[1657],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1657],[1],"",""
927,"strongbox-skeletalreaper",[0],3,5,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1660],[1],"",""
928,"strongbox-deathknightgrave",[0],3,5,100,1,[275],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[277],[1],"",""
929,"strongbox-coldwraithgrave",[0],2,4,100,1,[148],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[148],[1],"",""
930,"strongbox-lightningwraithgrave",[0],2,4,100,1,[152],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[152],[1],"",""
931,"strongbox-golemancer",[0],2,4,100,1,[724],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[724],[1],"",""
932,"strongbox-bloodcretincourtesan",[0],3,6,100,1,[268],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[268],[1],"",""
933,"strongbox-ghoulcommander",[0],2,4,100,1,[299],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[299],[1],"",""
934,"strongbox-werewolfprowler",[0],2,5,100,1,[259],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[259],[1],"",""
935,"encases-logbook-monsters",[372],3,4,0,0,[],"",[1],[],[],0,100,[],"",60,1,[],1,"","",1,"",[],[],"",""
936,"vaalstrongbox-jaguar",[0],3,4,80,1,[1720],"",[5],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1720],[1],"",""
937,"vaalstrongbox-triheadbat",[0],3,4,80,1,[1723],"",[5],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1723],[1],"",""
938,"vaalstrongbox-gorilla",[0],3,4,80,1,[1726],"",[5],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1726],[1],"",""
939,"vaalstrongbox-triceratops",[0],3,4,80,1,[1728],"",[5],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1728],[1],"",""
940,"vaalstrongbox-triheadlizard",[0],3,4,80,1,[1908],"",[5],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1908],[1],"",""
941,"vaalstrongbox-zealotsmeleeblood",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2017,2027,2037,2017]","[3,3,1,1]","",""
942,"vaalstrongbox-zealotscasterblood",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2017,2027,2037,2017]","[1,1,3,3]","",""
943,"vaalstrongbox-zealotsmeleelightning",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2025,2035,2045,2025]","[3,3,1,1]","",""
944,"vaalstrongbox-zealotscasterlightning",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2025,2035,2045,2025]","[1,1,3,3]","",""
945,"vaalstrongbox-zealotsmeleechaos",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2019,2029,2039,2019]","[3,3,1,1]","",""
946,"vaalstrongbox-zealotscasterchaos",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2019,2029,2039,2019]","[1,1,3,3]","",""
947,"vaalstrongbox-zealotsmeleecold",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2021,2031,2041,2021]","[3,3,1,1]","",""
948,"vaalstrongbox-zealotscastercold",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2021,2031,2041,2021]","[1,1,3,3]","",""
949,"vaalstrongbox-zealotsmeleefire",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2023,2033,2043,2023]","[3,3,1,1]","",""
950,"vaalstrongbox-zealotscasterfire",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2023,2033,2043,2023]","[1,1,3,3]","",""
951,"vaalstrongbox-bloodbatherswordshield",[0],2,3,80,1,[2069],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2069],[1],"",""
952,"vaalstrongbox-bloodbatherdualwieldflail",[0],2,3,80,1,[2069],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2069],[1],"",""
953,"vaalstrongbox-bloodbatherspearsmace",[0],2,3,80,1,[2069],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2069],[1],"",""
954,"ritual-dryads-funguszombies-WILDWOOD","[356,211]",1,2,100,1,"[1920,1928,1913]","",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"","[1920,1928,1913]","[1,1,1]","",""
955,"ritual-dryads-splithooks-WILDWOOD","[356,211]",3,4,100,1,"[1920,1928,1913]","",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"","[1920,1928,1913]","[1,1,1]","",""
956,"ritual-dryads-twigmonsters-behemoth-WILDWOOD",[0],0,0,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],"","","",1,"",[1920],[1],"",""
957,"ritual-dryads-twigmonsters-WILDWOOD","[356,211]",2,4,100,1,"[1920,1928,1913]","",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"","[1920,1928,1913]","[1,1,1]","",""
958,"ritual-dryads-stag-WILDWOOD",[0],0,0,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],"","","",1,"",[1928],[1],"",""
959,"ritual-demons-rats-WILDWOOD","[356,211]",4,6,100,1,[1939],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1939],[1],"",""
960,"ritual-demons-rhoa-WILDWOOD","[356,211]",2,3,100,1,[1939],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"","[1939,1934]","[1,1]","",""
961,"ritual-demons-hulk-WILDWOOD","[356,211]",2,3,45,1,[1941],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1941],[1],"",""
962,"ritual-demons-dweller-WILDWOOD","[356,211]",3,5,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"","[1930,1932]","[3,1]","",""
963,"ritual-canopy-bow-WILDWOOD",[356],3,5,25,1,[1957],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1957],[1],"",""
964,"ritual-canopy-melee-WILDWOOD",[356],3,6,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"","[1957,1961]","[1,1]","",""
965,"ritual-canopy-staff-WILDWOOD",[356],3,5,100,1,[1961],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1961],[1],"",""
966,"ritual-canopy-elite-WILDWOOD",[356],3,5,60,1,[1969],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"","[1969,1961,1957]","[3,1,1]","",""
967,"goblinpack_distracted",[0],3,8,66,1,[1381],"",[2],[],[],0,100,[],"",0,1,[],1,"","",1,"",[],[],"",""
968,"G4-twilightplaguemonsters",[199],4,6,0,0,[],"",[1],"[""TwilightCliffsideGround"",""IslandCliffPathway"",""IslandCliffInnerTrim"",""IslandCliffOuterTrim""]",[],0,100,[],"",0,1,"[""IslandTown"",""IslandTownTrim""]",1,"","",1,"",[2198],[1],"",""
969,"G4-twilightplaguemonsters2",[199],3,4,0,0,[],"",[1],"[""TwilightCliffsideGround"",""IslandCliffPathway"",""IslandCliffInnerTrim"",""IslandCliffOuterTrim""]",[],0,100,[],"",0,1,"[""IslandTown"",""IslandTownTrim""]",1,"","",1,"",[2200],[1],"",""
970,"P3-plaguemonsters","[224,389]",4,6,0,0,[],"","[2,1]",[],[],0,100,[],"",0,1,[],1,"","",1,"",[2198],[1],"",""
971,"P3-plaguemonsters2","[224,389]",3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2200],[1],"",""
972,"G4-twilightconvertaxe",[199],3,4,50,1,"[1580,1516]","",[1],"[""IslandTown"",""IslandTownTrim"",""IslandCliffPathway"",""IslandRavine""]",[],0,100,[],"",0,1,"[""TwilightCliffsideGround"",""IslandCliffInnerTrim"",""IslandCliffOuterTrim""]",1,"","",1,"","[1580,1516]","[1,1]","",""
973,"G4-twilightconvertmace",[199],3,4,50,1,"[1580,1516]","",[1],"[""IslandTown"",""IslandTownTrim"",""IslandCliffPathway"",""IslandRavine""]",[],0,100,[],"",0,1,"[""TwilightCliffsideGround"",""IslandCliffInnerTrim"",""IslandCliffOuterTrim""]",1,"","",1,"","[1580,1516]","[1,1]","",""
974,"G4-twilightconvertbow",[199],3,4,50,1,"[1580,1516]","",[1],"[""IslandTown"",""IslandTownTrim"",""IslandCliffPathway"",""IslandRavine""]",[],0,100,[],"",0,1,"[""TwilightCliffsideGround"",""IslandCliffInnerTrim"",""IslandCliffOuterTrim""]",1,"","",1,"","[1580,1516]","[1,1]","",""
975,"G4-twilightordersoldiers2",[199],3,4,50,1,"[1580,1516]","",[1],"[""IslandTown"",""IslandTownTrim"",""IslandCliffPathway"",""IslandRavine""]",[],0,100,[],"",0,1,"[""TwilightCliffsideGround"",""IslandCliffInnerTrim"",""IslandCliffOuterTrim""]",1,"","",1,"","[1580,1516]","[1,1]","",""
976,"G4-TwilightOrderStigmataPatrol",[199],2,3,100,1,[1532],"",[1],"[""IslandTown"",""IslandTownTrim"",""IslandCliffPathway"",""IslandRavine""]",[],0,100,[],23,0,1,"[""TwilightCliffsideGround"",""IslandCliffInnerTrim"",""IslandCliffOuterTrim""]",1,"","",1,"",[1532],[1],"",""
977,"G4-TwilightOrderPatrol",[199],2,3,100,1,[866],"",[1],"[""IslandTown"",""IslandTownTrim"",""IslandCliffPathway"",""IslandRavine""]",[],0,100,[],23,0,1,"[""TwilightCliffsideGround"",""IslandCliffInnerTrim"",""IslandCliffOuterTrim""]",1,"","",1,"",[866],[1],"",""
978,"sanctified-triclawsnake",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2203,2206,2208]","[1,1,1]","",""
979,"sanctified-tentaclescythe",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2203,2206,2208]","[1,5,1]","",""
980,"sanctified-monstrositywrithing",[0],2,5,100,1,[2203],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2203],[1],"",""
981,"sanctified-spider",[0],2,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2203,2206,2208]","[1,1,5]","",""
982,"sanctified-floppy",[0],3,7,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2203,2206,2208]","[1,1,1]","",""
983,"megalithmap-ezomytes-rustguys1",[343],3,5,100,1,[417],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[417],[1],"",""
984,"megalithmap-ezomytes-wolves1",[343],3,5,50,0,[253],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[258],[1],"",""
985,"megalithmap-ezomytes-prowler1",[343],2,3,25,0,[258],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[258],[1],"",""
986,"megalithmap-ezomytes-urchinshag",[343],3,4,100,1,[229],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[229],[1],"",""
987,"megalithmap-ezomytes-sapling",[343],2,3,30,1,[620],"",[2],[],[],0,100,[],"",0,1,[],1,"","",1,"",[620],[1],"",""
988,"strongbox-bonerabblemelee2",[0],3,5,100,1,"[948,949]","",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[948,949]","[1,1]","",""
989,"strongbox-bonerabblecaster2",[0],3,5,100,1,[948],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[948],[1],"",""
990,"strongbox-bonerabbleranger2",[0],3,5,100,1,[949],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[949],[1],"",""
991,"strongbox-undeadvaalguard-dagger",[0],3,5,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1066],[1],"",""
992,"strongbox-constructgolemancient",[0],1,2,100,1,[1037],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1048,1037]","[1,1]","",""
993,"strongbox-constructskitterbotpatrolancient",[0],1,2,100,1,[1037],"",[1],[],[],0,100,[],"",0,1,[],"","","",1,"","[1054,1037]","[1,1]","",""
994,"strongbox-cavedweller",[0],2,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[820],[1],"",""
995,"strongbox-plagueharvester",[0],3,5,100,1,[858],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[858],[1],"",""
996,"strongbox-faridunlizard",[0],3,6,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[467],[1],"",""
997,"strongbox-caravanbanditpack",[0],2,3,100,1,[685],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[685],[1],"",""
998,"strongbox-dunelurker",[0],2,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[870],[1],"",""
999,"strongbox-drudgeminers",[0],3,5,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1637,1633]","[1,1]","",""
1000,"strongbox-marakethskeleton",[0],3,6,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[726],[1],"",""
1001,"strongbox-maggothusk",[0],2,3,100,1,[653],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[653],[1],"",""
1002,"strongbox-sandgolem",[0],2,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[],[],"",""
1003,"strongbox-titanwalker-golemancer",[0],1,2,100,1,[732],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[732],[1],"",""
1004,"strongbox-twoheadedtitan",[0],1,3,0,0,[],"",[2],[],[],0,100,[],"",0,1,[],"","","",1,"",[1665],[1],"",""
1005,"strongbox-skeletontitan",[0],3,6,0,0,[],"",[2],[],[],0,100,[],"",0,1,[],1,"","",1,"",[812],[1],"",""
1006,"P1-firecultist-fabrication",[209],2,3,100,1,[905],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[905],[1],"",""
1007,"P1-primordial",[0],2,4,0,0,[],"",[0],[],[],0,100,[],"",0,1,[],1,"","",1,"",[],[1],"",""
1008,"abyss-blackblood-expedition",[0],1,2,0,0,[],"",[1],[],[],0,100,[],"",20,"",[],1,"","",1,"",[],[],"",""
