"rownum","Id","DGRFile","i32_16","i32_20","i32_24","[i32]_28","[i32]_44","i32_60","i32_64"
941,"MapCrypt_12","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_12.dgr",100,50,62,[],[8],92,57
942,"MapRavine_01","Metadata/Terrain/Maps/Ravine/Graphs/Ravine_01.dgr",100,50,50,[],[8],85,57
943,"MapSpiderWoods_01","Metadata/Terrain/Maps/SpiderWoods/Graphs/SpiderWoods_01.dgr",100,50,70,[],[8],85,57
944,"MapSpiderWoods_02","Metadata/Terrain/Maps/SpiderWoods/Graphs/SpiderWoods_02.dgr",100,50,70,[],[8],85,57
945,"MapSpiderWoods_03","Metadata/Terrain/Maps/SpiderWoods/Graphs/SpiderWoods_03.dgr",100,50,70,[],[8],85,57
946,"MapSpiderWoods_04","Metadata/Terrain/Maps/SpiderWoods/Graphs/SpiderWoods_04.dgr",100,50,70,[],[8],85,57
947,"MapSpiderWoods_05","Metadata/Terrain/Maps/SpiderWoods/Graphs/SpiderWoods_05.dgr",100,50,70,[],[8],85,57
948,"MapMarrow_01","Metadata/Terrain/Maps/Marrow/Graphs/Marrow_01.dgr",100,50,70,[],[8],85,57
949,"MapMarrow_02","Metadata/Terrain/Maps/Marrow/Graphs/Marrow_02.dgr",100,50,70,[],[8],85,57
950,"MapMarrow_03","Metadata/Terrain/Maps/Marrow/Graphs/Marrow_03.dgr",100,50,70,[],[8],85,57
951,"MapMarrow_04","Metadata/Terrain/Maps/Marrow/Graphs/Marrow_04.dgr",100,50,70,[],[8],85,57
952,"MapDescent","Metadata/Terrain/Maps/Descent/Graphs/Descent.dgr",100,50,50,[],[0],85,57
953,"MapGothicCity_01","Metadata/Terrain/Maps/GothicCity/Graphs/GothicCity_01.dgr",100,50,62,[],[8],90,57
954,"MapVaalVillage_01","Metadata/Terrain/Maps/VaalVillage/Graphs/VaalVillage_01.dgr",100,50,50,[],[8],85,57
955,"MapVaalOutskirts_01","Metadata/Terrain/Maps/VaalOutskirts/Graphs/VaalOutskirts_01.dgr",100,50,50,[],[8],85,57
956,"MapSlick_01","Metadata/Terrain/Maps/Slick/Graphs/Slick_01.dgr",100,50,50,[],[8],85,57
957,"MapSlick_02","Metadata/Terrain/Maps/Slick/Graphs/Slick_02.dgr",100,50,50,[],[8],85,57
958,"MapVaalCity_01","Metadata/Terrain/Maps/VaalCity/Graphs/VaalCity_01.dgr",100,50,70,[],[8],85,57
959,"MapVaalCity_02","Metadata/Terrain/Maps/VaalCity/Graphs/VaalCity_02.dgr",100,50,70,[],[8],85,57
960,"MapVaalCity_03","Metadata/Terrain/Maps/VaalCity/Graphs/VaalCity_03.dgr",100,50,70,[],[8],85,57
961,"MapSteppe_01","Metadata/Terrain/Maps/Steppe/Graphs/steppe_01.dgr",100,50,60,[],[8],85,57
962,"MapSteppe_02","Metadata/Terrain/Maps/Steppe/Graphs/steppe_02.dgr",100,50,60,[],[8],85,57
963,"MapSteppe_03","Metadata/Terrain/Maps/Steppe/Graphs/steppe_03.dgr",100,50,60,[],[8],85,57
964,"MapSteppe_04","Metadata/Terrain/Maps/Steppe/Graphs/steppe_04.dgr",100,50,60,[],[8],85,57
965,"MapDerelictMansion_01","Metadata/Terrain/Maps/Derelict/Graphs/Derelict_01.dgr",100,50,65,[],"[0,4,3,7]",85,57
966,"MapDerelictMansion_02","Metadata/Terrain/Maps/Derelict/Graphs/Derelict_02.dgr",100,50,65,[],"[0,4,3,7]",85,57
967,"MapDerelictMansion_03","Metadata/Terrain/Maps/Derelict/Graphs/Derelict_03.dgr",100,50,65,[],"[0,4,3,7]",85,57
968,"MapDerelictMansion_04","Metadata/Terrain/Maps/Derelict/Graphs/Derelict_04.dgr",100,50,65,[],"[0,1,6,7]",85,57
969,"MapDerelictMansion_05","Metadata/Terrain/Maps/Derelict/Graphs/Derelict_05.dgr",100,50,65,[],"[0,1,6,7]",85,57
970,"MapDerelictMansion_06","Metadata/Terrain/Maps/Derelict/Graphs/Derelict_06.dgr",100,50,65,[],"[0,1,6,7]",85,57
971,"MapDerelictMansion_07","Metadata/Terrain/Maps/Derelict/Graphs/Derelict_07.dgr",100,50,65,[],"[0,1,6,7]",85,57
972,"MapDerelictMansion_08","Metadata/Terrain/Maps/Derelict/Graphs/Derelict_08.dgr",100,50,65,[],"[0,4,3,7]",85,57
973,"MapOutlands_01","Metadata/Terrain/Maps/Outlands/Graphs/Outlands_01.dgr",100,50,50,[],[8],85,57
974,"MapSwampTower_01","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Downscreen_01.dgr",100,50,50,[],"[0,7]",85,57
975,"MapSwampTower_02","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Downscreen_02.dgr",100,50,50,[],"[0,7]",85,57
976,"MapSwampTower_03","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Downscreen_10.dgr",100,50,50,[],"[0,7]",85,57
977,"MapSwampTower_04","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Downscreen_12.dgr",100,50,50,[],"[0,7]",85,57
978,"MapSwampTower_05","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Downscreen_20.dgr",100,50,50,[],"[0,7]",85,57
979,"MapSwampTower_06","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Downscreen_21.dgr",100,50,50,[],"[0,7]",85,57
980,"MapSwampTower_07","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Upscreen_01.dgr",100,50,50,[],"[0,7]",85,57
981,"MapSwampTower_08","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Upscreen_02.dgr",100,50,50,[],"[0,7]",85,57
982,"MapSwampTower_09","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Upscreen_10.dgr",100,50,50,[],"[0,7]",85,57
983,"MapSwampTower_10","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Upscreen_12.dgr",100,50,50,[],"[0,7]",85,57
984,"MapSwampTower_11","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Upscreen_20.dgr",100,50,50,[],"[0,7]",85,57
985,"MapSwampTower_12","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Upscreen_21.dgr",100,50,50,[],"[0,7]",85,57
986,"MapRockpools_01","Metadata/Terrain/Maps/RockPools/Graphs/rockpools_01.dgr",100,50,100,[],[8],85,57
987,"MapCreek_01","Metadata/Terrain/Maps/Creek/Graphs/Creek_01.dgr",100,50,62,[],[8],85,57
988,"MapCreek_02","Metadata/Terrain/Maps/Creek/Graphs/Creek_02.dgr",100,50,62,[],[8],85,57
989,"MapCreek_03","Metadata/Terrain/Maps/Creek/Graphs/Creek_03.dgr",100,50,62,[],[8],85,57
990,"MapCreek_04","Metadata/Terrain/Maps/Creek/Graphs/Creek_04.dgr",100,50,62,[],[8],85,57
991,"MapBazaar_01","Metadata/Terrain/Maps/Bazaar/Graphs/Bazaar_01.dgr",100,50,50,[],[8],85,57
992,"MapBazaar_02","Metadata/Terrain/Maps/Bazaar/Graphs/Bazaar_02.dgr",100,50,50,[],[8],85,57
993,"MapBazaar_03","Metadata/Terrain/Maps/Bazaar/Graphs/Bazaar_03.dgr",100,50,50,[],[8],85,57
994,"MapBazaar_04","Metadata/Terrain/Maps/Bazaar/Graphs/Bazaar_04.dgr",100,50,50,[],[8],85,57
995,"MapBazaar_05","Metadata/Terrain/Maps/Bazaar/Graphs/Bazaar_05.dgr",100,50,50,[],[8],85,57
996,"MapBazaar_06","Metadata/Terrain/Maps/Bazaar/Graphs/Bazaar_06.dgr",100,50,50,[],[8],85,57
997,"MapDecay_01","Metadata/Terrain/Maps/Decay/Graphs/decay_01.dgr",100,50,60,[],[8],85,57
998,"MapMineshaft_01","Metadata/Terrain/Maps/Mineshaft/Graphs/mineshaft_01.dgr",100,50,62,[],[8],88,57
999,"MapMineshaft_02","Metadata/Terrain/Maps/Mineshaft/Graphs/mineshaft_02.dgr",100,50,70,[],[8],85,57
1000,"MapMineshaft_03","Metadata/Terrain/Maps/Mineshaft/Graphs/mineshaft_03.dgr",100,50,70,[],[8],85,57
1001,"MapMineshaft_04","Metadata/Terrain/Maps/Mineshaft/Graphs/mineshaft_04.dgr",100,50,70,[],[8],85,57
1002,"MapBastille_01","Metadata/Terrain/Maps/Bastille/Graphs/Bastille_01.dgr",100,50,100,[],"[0,7]",85,57
1003,"MapBastille_02","Metadata/Terrain/Maps/Bastille/Graphs/Bastille_02.dgr",100,50,100,[],"[0,7]",85,57
1004,"MapBastille_03","Metadata/Terrain/Maps/Bastille/Graphs/Bastille_03.dgr",100,50,100,[],"[0,7]",85,57
1005,"MapDeserted_01","Metadata/Terrain/Maps/Deserted/Graphs/Deserted_01.dgr",100,50,50,[],[8],85,57
1006,"MapDeserted_02","Metadata/Terrain/Maps/Deserted/Graphs/Deserted_02.dgr",100,50,50,[],[8],85,57
1007,"MapDeserted_03","Metadata/Terrain/Maps/Deserted/Graphs/Deserted_03.dgr",100,50,50,[],[8],85,57
1008,"MapDeserted_04","Metadata/Terrain/Maps/Deserted/Graphs/Deserted_04.dgr",100,50,50,[],[8],85,57
1009,"MapAlpineRidge_01","Metadata/Terrain/Maps/AlpineRidge/Graphs/AlpineRidge_01.dgr",100,50,62,[],"[0,4]",85,57
1010,"MapUniqueFreight_01","Metadata/Terrain/Maps/UniqueFreight/Graphs/Freight_01.dgr",100,50,50,[],[0],85,57
1011,"MapOasis_01","Metadata/Terrain/Maps/Oasis/Graphs/oasis_01.dgr",100,50,66,[],[8],85,57
1012,"MapBastion_01","Metadata/Terrain/Maps/Bastion/Graphs/Bastion_01.dgr",100,50,50,[],[0],85,57
1013,"MapSunTemple_01","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_1_01.dgr",100,50,70,[],[0],85,57
1014,"MapSunTemple_02","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_1_02.dgr",100,50,70,[],[0],85,57
1015,"MapSunTemple_03","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_1_03.dgr",100,50,70,[],[0],85,57
1016,"MapSunTemple_04","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_1_04.dgr",100,50,70,[],[0],85,57
1017,"MapSunTemple_05","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_2_01.dgr",100,50,70,[],[0],85,57
1018,"MapSunTemple_06","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_2_02.dgr",100,50,70,[],[0],85,57
1019,"MapSunTemple_07","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_2_03.dgr",100,50,70,[],[0],85,57
1020,"MapSunTemple_08","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_2_04.dgr",100,50,70,[],[0],85,57
1021,"MapChannel_01","Metadata/Terrain/Maps/Channel/Graphs/Channel_01.dgr",100,50,70,[],"[0,4,3,7]",85,57
1022,"MapChannel_02","Metadata/Terrain/Maps/Channel/Graphs/Channel_02.dgr",100,50,70,[],"[0,4,3,7]",85,57
1023,"MapChannel_03","Metadata/Terrain/Maps/Channel/Graphs/Channel_03.dgr",100,50,70,[],"[0,4,3,7]",85,57
1024,"MapChannel_04","Metadata/Terrain/Maps/Channel/Graphs/Channel_04.dgr",100,50,70,[],"[0,4,3,7]",85,57
1025,"MapVaalFoundry","Metadata/Terrain/Maps/VaalFoundry/Graphs/TreasureVault_01.dgr",100,50,70,[],[0],85,57
1026,"MapVaalFactory","Metadata/Terrain/Maps/VaalFactory/Graphs/VaalFactory_01.dgr",100,50,62,[],[0],87,57
1027,"MapMesa_01","Metadata/Terrain/Maps/Mesa/Graphs/Mesa_01.dgr",100,50,50,[],"[0,7]",85,57
1028,"MapMesa_02","Metadata/Terrain/Maps/Mesa/Graphs/Mesa_02.dgr",100,50,50,[],"[0,7]",85,57
1029,"MapMesa_03","Metadata/Terrain/Maps/Mesa/Graphs/Mesa_03.dgr",100,50,50,[],"[0,7]",85,57
1030,"MapMesa_04","Metadata/Terrain/Maps/Mesa/Graphs/Mesa_04.dgr",100,50,50,[],"[0,7]",85,57
1031,"MapBluff_01","Metadata/Terrain/Maps/Bluff/Graphs/Bluff_01.dgr",98,50,50,[],"[0,7]",90,57
1032,"MapBluff_02","Metadata/Terrain/Maps/Bluff/Graphs/Bluff_02.dgr",98,50,50,[],"[0,7]",90,57
1033,"MapBluff_03","Metadata/Terrain/Maps/Bluff/Graphs/Bluff_03.dgr",98,50,50,[],"[0,7]",90,57
1034,"MapBluff_04","Metadata/Terrain/Maps/Bluff/Graphs/Bluff_04.dgr",98,50,50,[],"[0,7]",90,57
1035,"MapBluff_05","Metadata/Terrain/Maps/Bluff/Graphs/Bluff_05.dgr",98,50,50,[],"[0,7]",90,57
1036,"MapBluff_06","Metadata/Terrain/Maps/Bluff/Graphs/Bluff_06.dgr",98,50,50,[],"[0,7]",90,57
1037,"MapPerch_01","Metadata/Terrain/Maps/Perch/Graphs/Perch_01.tgr",100,50,100,[],"[0,7]",85,57
1038,"MapKarst_01","Metadata/Terrain/Maps/Karst/Graphs/Karst_01.dgr",100,50,100,[],[8],85,57
1039,"MapTerraces_01","Metadata/Terrain/Maps/Terraces/Graphs/Terraces_01.dgr",100,50,100,[],[0],85,57
1040,"MapUniqueMerchant01_Chimeral","Metadata/Terrain/Maps/UniqueMerchant_01/ChimeralMerchant/Graphs/Merchant_01.dgr",100,50,50,[],[8],85,57
1041,"MapUniqueMerchant01_Oasis","Metadata/Terrain/Maps/UniqueMerchant_01/OasisMerchant/Graphs/Merchant_01.dgr",100,50,50,[],[8],85,57
1042,"MapUniqueMerchant01_Sandswept","Metadata/Terrain/Maps/UniqueMerchant_01/SandsweptMerchant/Graphs/Merchant_01.dgr",100,50,50,[],[8],85,57
1043,"MapUniqueMerchant02_Crimson","Metadata/Terrain/Maps/UniqueMerchant_02/CrimsonMerchant/Graphs/Merchant_02.dgr",100,50,50,[],[8],85,57
1044,"MapUniqueMerchant02_Farmland","Metadata/Terrain/Maps/UniqueMerchant_02/FarmlandMerchant/Graphs/Merchant_02.dgr",100,50,50,[],[8],85,57
1045,"MapUniqueMerchant02_Riverbank","Metadata/Terrain/Maps/UniqueMerchant_02/RiverbankMerchant/Graphs/Merchant_02.dgr",100,50,50,[],"[0,1,6,7]",85,57
1046,"MapUniqueMerchant03_Beach","Metadata/Terrain/Maps/UniqueMerchant_03/Beach/Graphs/Merchant_03.dgr",100,50,50,[],"[0,1,3,4,6,7]",85,57
1047,"MapUniqueMerchant03_Raft","Metadata/Terrain/Maps/UniqueMerchant_03/Raft/Graphs/Merchant_03.dgr",100,50,70,[],"[0,1,3,4,6,7]",85,57
1048,"MapUniqueMerchant03_Tropical","Metadata/Terrain/Maps/UniqueMerchant_03/Tropical/Graphs/Merchant_03.dgr",100,50,50,[],"[0,1,2,5,6,7]",85,57
1049,"MapUniqueMerchant04_PirateShip","Metadata/Terrain/Maps/UniqueMerchant_04/PirateShip/Graphs/Merchant_04.dgr",100,50,50,[],[0],85,57
1050,"MapUniqueVault_01","Metadata/Terrain/Maps/UniqueVault/Graphs/vault_01.dgr",100,50,50,[],[8],85,57
1051,"MapUniqueUntaintedParadise_01","Metadata/Terrain/Maps/UniqueUntaintedParadise/Graphs/UntaintedParadise_01.dgr",100,50,100,[],[8],85,57
1052,"MapUniqueUntaintedParadise_02","Metadata/Terrain/Maps/UniqueUntaintedParadise/Graphs/UntaintedParadise_02.dgr",100,50,100,[],[8],85,57
1053,"MapUniqueUntaintedParadise_03","Metadata/Terrain/Maps/UniqueUntaintedParadise/Graphs/UntaintedParadise_03.dgr",100,50,100,[],[8],85,57
1054,"MapUniqueCastaway_01","Metadata/Terrain/Maps/UniqueCastaway/Graphs/Castaway_01.dgr",100,55,60,[],[8],85,57
1055,"MapUniqueMegalith_01","Metadata/Terrain/Maps/UniqueMegalith/Graphs/Megalith_01.dgr",100,50,100,[],[8],85,57
1056,"MapUniqueLake_01","Metadata/Terrain/Maps/UniqueLake/Graphs/lake_01.dgr",100,50,100,[],[0],85,57
1057,"MapUniqueVault_02","Metadata/Terrain/Maps/UniqueVault/Graphs/vault_02.dgr",100,50,50,[],[8],85,57
1058,"MapUniqueWildwood_01","Metadata/Terrain/Maps/UniqueWildwood/Graphs/wildwood_new_01.tgr",100,50,50,[],[8],85,57
1059,"MapUniqueWildwood_02","Metadata/Terrain/Maps/UniqueWildwood/Graphs/wildwood_new_02.tgr",100,50,50,[],[8],85,57
1060,"MapUniqueWildwood_03","Metadata/Terrain/Maps/UniqueWildwood/Graphs/wildwood_new_03.tgr",100,50,50,[],[8],85,57
1061,"MapUniqueWildwood_04","Metadata/Terrain/Maps/UniqueWildwood/Graphs/wildwood_new_04.tgr",100,50,50,[],[8],85,57
1062,"MapUniqueWildwood_05","Metadata/Terrain/Maps/UniqueWildwood/Graphs/wildwood_new_05.tgr",100,50,50,[],[8],85,57
1063,"MapUberBoss_Monolith_01","Metadata/Terrain/Gallows/EndGame/SacredFlame/Graphs/SacredFlame_01.dgr",100,50,0,[],[0],85,57
1064,"MapUberBoss_FallenStar_01","Metadata/Terrain/Gallows/EndGame/FallenStar/Graphs/FallenStar_01.dgr",100,50,0,[],[0],85,57
1065,"MapUberCount_01","Metadata/Terrain/Maps/UberCount/Graphs/UberCount_01.dgr",100,50,100,[],[0],85,57
1066,"MapUberCount_02","Metadata/Terrain/Maps/UberCount/Graphs/UberCount_02.dgr",100,50,100,[],[0],85,57
1067,"MapUberCount_Quest","Metadata/Terrain/Maps/UberCount/Graphs/UberCount_Quest.dgr",100,50,100,[],[0],85,57
1068,"MapUberPerennialKing_SN_01","Metadata/Terrain/Maps/UberPerennialKing/Graphs/UberPerennialKing_SN_01.dgr",100,50,100,[],[0],85,57
1069,"MapUberPerennialKing_Quest","Metadata/Terrain/Maps/UberPerennialKing/Graphs/UberPerennialKing_Quest.dgr",100,50,100,[],[0],85,57
1070,"MapUberDoryani_01","Metadata/Terrain/Maps/UberDoryani/Graphs/UberDoryani_01.dgr",100,50,100,[],[0],85,57
1071,"MapUberDoryani_02","Metadata/Terrain/Maps/UberDoryani/Graphs/UberDoryani_02.dgr",100,50,100,[],[0],85,57
1072,"MapUberDoryani_Quest","Metadata/Terrain/Maps/UberDoryani/Graphs/UberDoryani_Quest_01.dgr",100,50,100,[],[0],85,57
1073,"MapUberBoss_Delirium","Metadata/Terrain/Gallows/EndGame/DeliriumPinnacle/Graphs/DeliriumPinnacle_01.dgr",100,50,100,[],[0],85,57
1074,"MapUberBoss_Ritual","Metadata/Terrain/Gallows/EndGame/RitualPinnacle/Graphs/RitualPinnacle_01.dgr",100,50,100,[],[0],85,57
1075,"Expedition_Tropical","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Tropical/Graphs/ExpeditionIsland_01.dgr",100,50,100,[],[8],85,57
1076,"Expedition_Peninsula","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Peninsula/Graphs/ExpeditionIsland_02.dgr",100,50,100,[],[8],85,57
1077,"Expedition_Tundra","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Tundra/Graphs/ExpeditionIsland_03.dgr",130,50,100,[],[8],85,57
1078,"Expedition_Atoll","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Atoll/Graphs/ExpeditionIsland_04.dgr",100,50,100,[],[8],85,57
1079,"Expedition_Digsite","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Digsite/Graphs/ExpeditionIsland_05.dgr",100,50,100,[],[8],85,57
1080,"Expedition_Reef","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Reef/Graphs/ExpeditionIsland_06.dgr",100,50,100,[],[8],85,57
1081,"Expedition_Wastes","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Wastes/Graphs/ExpeditionIsland_07.dgr",100,50,100,[],"[0,1,6,7]",85,57
1082,"Expedition_Heath","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Heath/Graphs/ExpeditionIsland_08.dgr",100,50,100,[],[8],85,57
1083,"Expedition_Basin","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Basin/Graphs/Basin_01.dgr",100,50,100,[],[8],85,57
1084,"Expedition_Gully","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Gully/Graphs/Gully_01.dgr",100,50,100,[],[8],85,57
1085,"Expedition_Prairie","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Prairie/Graphs/Prairie_01.dgr",100,50,100,[],[8],85,57
1086,"Expedition_Cavern_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Cavern/Graphs/SubArea_Cavern.dgr",100,50,100,[],[8],85,57
1087,"Expedition_Kalguur_SubArea_01","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Kalguur/Graphs/SubArea_Kalguur_01.dgr",100,50,100,[],[8],85,57
1088,"Expedition_Kalguur_SubArea_02","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Kalguur/Graphs/SubArea_Kalguur_02.dgr",100,50,100,[],[8],85,57
1089,"Expedition_Kalguur_SubArea_03","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Kalguur/Graphs/SubArea_Kalguur_03.dgr",100,50,100,[],[8],85,57
1090,"Expedition_Kalguur_SubArea_04","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Kalguur/Graphs/SubArea_Kalguur_04.dgr",100,50,100,[],[8],85,57
1091,"Expedition_Kalguur_SubArea_Act1","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Kalguur/Graphs/SubArea_Kalguur_Act1.dgr",100,50,70,[],[0],85,57
1092,"Expedition_Kalguur_SubArea_Act2","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Kalguur/Graphs/SubArea_Kalguur_Act2.dgr",100,50,100,[],[0],85,57
1093,"Expedition_Kalguur_SubArea_Act3","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Kalguur/Graphs/SubArea_Kalguur_Act3.dgr",100,50,100,[],[0],85,57
1094,"Expedition_Kalguur_SubArea_Act4","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Kalguur/Graphs/SubArea_Kalguur_Act4.dgr",100,50,100,[],[0],85,57
1095,"Expedition_Olroth_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Olroth_Boss/Graphs/SubArea_Olroth_Boss.dgr",100,50,100,[],[0],85,57
1096,"Expedition_Uhtred_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Uhtred_Boss/Graphs/SubArea_Uhtred_Boss.dgr",100,50,100,[],[0],85,57
1097,"Expedition_Vorana_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Vorana_Boss/Graphs/SubArea_Vorana_Boss.dgr",100,50,100,[],[0],85,57
1098,"Expedition_Medved_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Medved_Boss/Graphs/SubArea_Medved_Boss.dgr",100,50,100,[],[0],85,57
1099,"Expedition_BlackKnight_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_BlackKnight_Boss/Graphs/SubArea_BlackKnightBoss.dgr",100,50,100,[],[0],85,57
1100,"Expedition_Precursor_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Precursor/Graphs/SubArea_Precursor.dgr",100,50,100,[],"[0,7]",85,57
1101,"Expedition_Lair_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Lair/Graphs/Lair_01.dgr",100,50,100,[],[8],85,57
1102,"Expedition_Siren_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Siren/Graphs/Subarea_Siren.dgr",100,50,100,[],[8],85,57
1103,"Expedition_Volcano_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Volcano/Graphs/Subarea_Volcano.dgr",100,50,100,[],[8],85,57
1104,"Expedition_Vein_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_GoldVein/Graphs/Vein_01.dgr",100,50,100,[],[8],85,57
1105,"Expedition_Sanctuary_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_KaruiSanctuary/Graphs/Sanctuary_01.dgr",100,50,100,[],[8],85,57
1106,"Expedition_Pond_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Pond/Graphs/Pond_01.dgr",100,50,100,[],[8],85,57
1107,"Expedition_Fissure_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_RootFissure/Graphs/Fissure_01.dgr",100,50,100,[],[8],85,57
1108,"Expedition_Catacomb_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Catacombs/Graphs/Catacomb_01.dgr",100,50,100,[],[8],85,57
1109,"Expedition_Laboratory_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Laboratory/Graphs/Laboratory_01.dgr",100,50,100,[],[8],85,57
1110,"Delirium_Act1Town","Metadata/Terrain/Gallows/Leagues/Delirium/Act1Town/Graphs/delirium.dgr",100,50,100,[],[0],85,57
1111,"Delirium_Act2Reveal","Metadata/Terrain/Gallows/Leagues/Delirium/Act2Reveal/Graphs/delirium.dgr",100,50,100,[],[8],85,57
1112,"Delirium_Act3Town","Metadata/Terrain/Gallows/Leagues/Delirium/Act3Town/Graphs/delirium.dgr",100,50,100,[],[0],85,57
1113,"Delirium_Vastiri","Metadata/Terrain/Gallows/Leagues/Delirium/VastiriOutskirts/Graphs/delirium.dgr",100,50,100,[],[8],85,57
1114,"Delirium_HungerBoss","Metadata/Terrain/Gallows/Leagues/Delirium/HungerBoss/Graphs/primordial_boss_1.dgr",100,50,100,[],"[0,4,3,7]",85,57
1115,"BreachDomain_01","Metadata/Terrain/Gallows/Leagues/Breach/BreachDomain_01/Graphs/BreachDomain_01.dgr",100,50,100,[],[0],85,57
1116,"BreachHub","Metadata/Terrain/Leagues/Breach/Hub/Graphs/breach_hub.dgr",100,50,100,[],[0],85,57
1117,"RitualBossArena","Metadata/Terrain/Gallows/Leagues/Ritual/TreantArena/Graphs/arena_01.dgr",100,50,100,[],[0],85,57
1118,"Abyss_Intro_01","Metadata/Terrain/Gallows/Leagues/Abyss/AbyssHub/Graphs/Abyss_Intro_01.dgr",100,50,100,[],[0],85,57
1119,"Abyss_Hub","Metadata/Terrain/Gallows/Leagues/Abyss/AbyssHub/Graphs/Abyss_Hub.dgr",100,50,100,[],[0],85,57
1120,"Abyss_Hub_Endgame","Metadata/Terrain/Gallows/Leagues/Abyss/EndgameAbyssHub/Graphs/Abyss_Hub.dgr",100,50,100,[],[0],85,57
1121,"Abyss_Depths_01","Metadata/Terrain/Gallows/Leagues/Abyss/AbyssalCity/Graphs/AbyssalDepths_01.dgr",100,50,100,[],[0],85,57
1122,"Abyss_Depths_02","Metadata/Terrain/Gallows/Leagues/Abyss/AbyssalCity/Graphs/AbyssalDepths_02.dgr",100,50,100,[],[0],85,57
1123,"Abyss_Depths_03","Metadata/Terrain/Gallows/Leagues/Abyss/AbyssalCity/Graphs/AbyssalDepths_03.dgr",100,50,100,[],[0],85,57
1124,"Abyss_Boss_01","Metadata/Terrain/Gallows/Leagues/Abyss/AbyssalCity/Graphs/AbyssalDepths_Boss1_01.dgr",100,50,100,[],[0],85,57
1125,"Abyss_Boss_02","Metadata/Terrain/Gallows/Leagues/Abyss/AbyssalCity/Graphs/AbyssalDepths_Boss2_01.dgr",100,50,100,[],[0],85,57
1126,"Abyss_Pinnacle_01","Metadata/Terrain/Gallows/Leagues/Abyss/AbyssPinnacle/Graphs/AbyssPinnacle_01.dgr",100,50,100,[],[0],85,57
1127,"MapHideoutFelled_Claimable","Metadata/Terrain/Hideouts/FelledGrove/Graphs/HideoutFelledGrove_claimable.dgr",100,50,70,[],[0],85,57
