"rownum","Id","Base_ENVFile","Corrupted_ENVFiles","[rid]_32","[rid]_48","[i32]_64","EnvironmentTransitionsKey","PreloadGroup","u16_112","bool_114","u16_115"
1185,"HeistRobotTunnelsCanals","Metadata/EnvironmentSettings/HeistRobotTunnelsCanals.env",[],[],[],[],"","",0,"",0
1186,"HeistSewers1","Metadata/EnvironmentSettings/HeistSewers1.env",[],[],[],[],"","",0,"",0
1187,"HeistSewers2","Metadata/EnvironmentSettings/HeistSewers2.env",[],[],[],[],"","",0,"",0
1188,"HeistSewers3","Metadata/EnvironmentSettings/HeistSewers3.env",[],[],[],[],"","",0,"",0
1189,"HeistSewersArcade","Metadata/EnvironmentSettings/HeistSewersArcade.env",[],[],[],[],"","",0,"",0
1190,"HeistSewersLeadIn","Metadata/EnvironmentSettings/HeistLeadin_Sewers1.env",[],[],[],[],"","",0,"",0
1191,"HeistCourts1","Metadata/EnvironmentSettings/HeistCourts1.env",[],[],[],[],"","",0,"",0
1192,"HeistCourts2","Metadata/EnvironmentSettings/HeistCourts2.env",[],[],[],[],"","",0,"",0
1193,"HeistCourts3","Metadata/EnvironmentSettings/HeistCourts3.env",[],[],[],[],"","",0,"",0
1194,"HeistCourtsSanctum","Metadata/EnvironmentSettings/HeistCourtsSanctum.env",[],[],[],[],"","",0,"",0
1195,"HeistMansion1","Metadata/EnvironmentSettings/Heist_Mansion1.env",[],[],[],[],"","",0,"",0
1196,"HeistMansion2","Metadata/EnvironmentSettings/Heist_Mansion2.env",[],[],[],[],"","",0,"",0
1197,"HeistMansion3","Metadata/EnvironmentSettings/Heist_Mansion3.env",[],[],[],[],"","",0,"",0
1198,"HeistLeadin_Cellar1","Metadata/EnvironmentSettings/HeistLeadin_Cellar1.env",[],[],[],[],"","",0,"",0
1199,"HeistLeadin_Chimney1","Metadata/EnvironmentSettings/HeistLeadin_Chimney1.env",[],[],[],[],"","",0,"",0
1200,"HeistLeadin_CaveToMine1","Metadata/EnvironmentSettings/HeistLeadin_CaveToMine1.env",[],[],[],[],"","",0,"",0
1201,"HeistLeadin_FoothillsToMine1","Metadata/EnvironmentSettings/HeistLeadin_FoothillsToMine1.env",[],[],[],[],"","",0,"",0
1202,"HeistLeadin_Garden1","Metadata/EnvironmentSettings/HeistLeadin_Garden1.env",[],[],[],[],"","",0,"",0
1203,"HeistLeadin_Ossuary1","Metadata/EnvironmentSettings/HeistLeadin_Ossuary1.env",[],[],[],[],"","",0,"",0
1204,"HeistBoss_AdmiralDarnaw","Metadata/EnvironmentSettings/HeistBoss_AdmiralDarnaw1.env",[],[],[],[],"","",0,"",0
1205,"HeistBoss_FreidrichTarollo","Metadata/EnvironmentSettings/HeistBoss_FreidrichTarollo1.env",[],[],[],[],"","",0,"",0
1206,"HeistBoss_Jamanra","Metadata/EnvironmentSettings/HeistBoss_Jamanra.env",[],[],[],[],"","",0,"",0
1207,"HeistBoss_Nashta","Metadata/EnvironmentSettings/HeistBoss_Nashta.env",[],[],[],[],"","",0,"",0
1208,"HeistBoss_Twins","Metadata/EnvironmentSettings/HeistBoss_Twins.env",[],[],[],[],"","",0,"",0
1209,"HeistBoss_Unbreakable","Metadata/EnvironmentSettings/HeistBoss_Unbreakable1.env",[],[],[],[],"","",0,"",0
1210,"HeistBoss_FightMusic","Metadata/EnvironmentSettings/HeistBossFight.env",[],[],[],[],"","",0,"",0
1211,"LeagueHarvest","Metadata/EnvironmentSettings/LeagueHarvest.env",[],[],[],[],"",53,0,"",0
1212,"LeagueHarvestCombat","Metadata/EnvironmentSettings/LeagueHarvestCombat.env",[],[],[],[],"",53,0,"",0
1213,"LeagueHarvestFinalBoss","Metadata/EnvironmentSettings/LeagueHarvestFinalBoss.env",[],[],[],[],"",53,0,"",0
1214,"LeagueHarvestFinalBossOrange","Metadata/EnvironmentSettings/LeagueHarvest_FinalBoss_Anger.env",[],[],[],[],"",53,0,"",0
1215,"LeagueHarvestFinalBossBlue","Metadata/EnvironmentSettings/LeagueHarvest_FinalBoss_Bulb.env",[],[],[],[],"",53,0,"",0
1216,"LeagueHarvestFinalBossGreen","Metadata/EnvironmentSettings/LeagueHarvest_FinalBoss_Scale.env",[],[],[],[],"",53,0,"",0
1217,"LeagueHarvestFinalBossRed","Metadata/EnvironmentSettings/LeagueHarvest_FinalBoss_Thorn.env",[],[],[],[],"",53,0,"",0
1218,"LeagueHarvestFinalBossEmerge","Metadata/EnvironmentSettings/LeagueHarvest_EmergeTransition.env",[],[],[],[],"",53,0,"",0
1219,"SilenceOverride","Metadata/EnvironmentSettings/SilentOverride.env",[],[],[],[],"",54,0,"",0
1220,"HeistSuccess","Metadata/EnvironmentSettings/HeistResolveSuccess.env",[],[],[],[],"",54,0,"",0
1221,"HeistFailure","Metadata/EnvironmentSettings/HeistResolveFailure.env",[],[],[],[],"",54,0,"",0
1222,"MavenHub","Metadata/EnvironmentSettings/EndGameAtlasMaven.env",[],[],[],[],"","",0,"",0
1223,"MavenBossDefault","Metadata/EnvironmentSettings/EndGameAtlasMavenBoss.env",[],[],[],[],"","",0,"",0
1224,"MavenBossFight","Metadata/EnvironmentSettings/EndGameAtlasMavenBossFight.env",[],[],[],[],"","",0,"",0
1225,"MavenBossRush","Metadata/EnvironmentSettings/EndGameAtlasMavenBossRush.env",[],[],[],[],"","",0,"",0
1226,"LeagueRitualFire","Metadata/EnvironmentSettings/LeagueRitualFire.env",[],[],[],[],"",55,0,"",0
1227,"LeagueRitualCold","Metadata/EnvironmentSettings/LeagueRitualCold.env",[],[],[],[],"",55,0,"",0
1228,"LeagueRitualChaos","Metadata/EnvironmentSettings/LeagueRitualChaos.env",[],[],[],[],"",55,0,"",0
1229,"LeagueRitualChaos2","Metadata/EnvironmentSettings/LeagueRitualChaos2.env",[],[],[],[],"",55,0,"",0
1230,"LeagueRitualCold2","Metadata/EnvironmentSettings/LeagueRitualCold2.env",[],[],[],[],"",55,0,"",0
1231,"LeagueRitualFire2","Metadata/EnvironmentSettings/LeagueRitualFire2.env",[],[],[],[],"",55,0,"",0
1232,"LeagueRitualGeneric","Metadata/EnvironmentSettings/LeagueRitualGeneric.env",[],[],[],[],"",55,0,"",0
1233,"LeagueRitualGolden","Metadata/EnvironmentSettings/LeagueRitualGolden.env",[],[],[],[],"",55,0,"",0
1234,"LeagueRitualGreenChaos","Metadata/EnvironmentSettings/LeagueRitualGreenChaos.env",[],[],[],[],"",55,0,"",0
1235,"LeagueRitualLightning","Metadata/EnvironmentSettings/LeagueRitualLightning.env",[],[],[],[],"",55,0,"",0
1236,"LeagueRitualLightning2","Metadata/EnvironmentSettings/LeagueRitualLightning2.env",[],[],[],[],"",55,0,"",0
1237,"LeagueRitualNecromantic","Metadata/EnvironmentSettings/LeagueRitualNecromantic.env",[],[],[],[],"",55,0,"",0
1238,"LeagueRitualPhysicalBlood","Metadata/EnvironmentSettings/LeagueRitualPhysicalBlood.env",[],[],[],[],"",55,0,"",0
1239,"LeagueRitualPhysicalBlood2","Metadata/EnvironmentSettings/LeagueRitualPhysicalBlood2.env",[],[],[],[],"",55,0,"",0
1240,"LeagueRitualVaal","Metadata/EnvironmentSettings/LeagueRitualVaal.env",[],[],[],[],"",55,0,"",0
1241,"LeagueUltimatum_Arena","Metadata/EnvironmentSettings/LeagueUltimatum_Arena.env",[],[],[],[],"","",0,"",0
1242,"LeagueUltimatum_Boss_Arena","Metadata/EnvironmentSettings/LeagueUltimatum_Boss_Arena.env",[],[],[],[],"","",0,"",0
1243,"LeagueUltimatum_TimeNeutral","Metadata/EnvironmentSettings/LeagueUltimatum_TimeNeutral.env",[],[],[],[],"",57,0,"",0
1244,"LeagueUltimatum_Challenge","Metadata/EnvironmentSettings/LeagueUltimatum_Challenge.env",[],[],[],[],"",57,0,"",0
1245,"LeagueUltimatum_Completed","Metadata/EnvironmentSettings/LeagueUltimatum_Completed.env",[],[],[],[],"",57,0,"",0
1246,"ExpeditionBattlegroundGraves","Metadata/EnvironmentSettings/Expedition_BattlegroundGraves.env",[],[],[],[],"","",0,"",0
1247,"ExpeditionKaruiWargraves","Metadata/EnvironmentSettings/Expedition_KaruiWargraves.env",[],[],[],[],"","",0,"",0
1248,"ExpeditionBluffs","Metadata/EnvironmentSettings/Expedition_Bluffs.env",[],[],[],[],"","",0,"",0
1249,"ExpeditionRottingTemple","Metadata/EnvironmentSettings/Expedition_RottingTemple.env",[],[],[],[],"","",0,"",0
1250,"ExpeditionShipwreckReef","Metadata/EnvironmentSettings/Expedition_ShipwreckReef.env",[],[],[],[],"","",0,"",0
1251,"ExpeditionCemetery","Metadata/EnvironmentSettings/Expedition_Cemetery.env",[],[],[],[],"","",0,"",0
1252,"ExpeditionSarnSlums","Metadata/EnvironmentSettings/Expedition_SarnSlums.env",[],[],[],[],"","",0,"",0
1253,"ExpeditionDriedRiverbed","Metadata/EnvironmentSettings/Expedition_DriedRiverbed.env",[],[],[],[],"","",0,"",0
1254,"ExpeditionMountainside","Metadata/EnvironmentSettings/Expedition_Mountainside.env",[],[],[],[],"","",0,"",0
1255,"ExpeditionForestRuins","Metadata/EnvironmentSettings/Expedition_ForestRuins.env",[],[],[],[],"","",0,"",0
1256,"ExpeditionVaalTemple","Metadata/EnvironmentSettings/Expedition_VaalTemple.env",[],[],[],[],"","",0,"",0
1257,"ExpeditionUtzaalOutskirts","Metadata/EnvironmentSettings/Expedition_UtzaalOutskirts.env",[],[],[],[],"","",0,"",0
1258,"ExpeditionDesertRuins","Metadata/EnvironmentSettings/Expedition_DesertRuins.env",[],[],[],[],"","",0,"",0
1259,"ExpeditionScrublands","Metadata/EnvironmentSettings/Expedition_Scrublands.env",[],[],[],[],"","",0,"",0
1260,"ExpeditionVolcano","Metadata/EnvironmentSettings/Expedition_Volcano.env",[],[],[],[],"","",0,"",0
1261,"ExpeditionArenaMedvedOverride","Metadata/EnvironmentSettings/Expedition_ArenaMedvedOverride.env",[],[],[],[],"","",0,"",0
1262,"ExpeditionArenaVorana","Metadata/EnvironmentSettings/Expedition_ArenaVorana.env",[],[],[],[],"","",0,"",0
1263,"ExpeditionArenaOlroth","Metadata/EnvironmentSettings/Expedition_ArenaOlroth.env",[],[],[],[],"","",0,"",0
1264,"ExpeditionArenaOlrothEntrance","Metadata/EnvironmentSettings/Expedition_ArenaOlroth_PreRevive.env","[""Metadata/EnvironmentSettings/Expedition_ArenaOlroth_Entrance.env""]",[],[],[],0,"",0,"",0
1265,"ExpeditionArenaUhtred","Metadata/EnvironmentSettings/Expedition_ArenaUhtred.env",[],[],[],[],"","",0,"",0
1266,"ExpeditionSubareaSewers","Metadata/EnvironmentSettings/Expedition_Sewers.env",[],[],[],[],"","",0,"",0
1267,"ExpeditionUndergroundSand","Metadata/EnvironmentSettings/Expedition_UndergroundSand.env",[],[],[],[],"","",0,"",0
1268,"ExpeditionSubareaCrypt","Metadata/EnvironmentSettings/Expedition_SubareaCrypt.env",[],[],[],[],"","",0,"",0
1269,"ExpeditionSubareaAcidCaverns","Metadata/EnvironmentSettings/Expedition_SubareaAcidCaverns.env",[],[],[],[],"","",0,"",0
1270,"ExpeditionSubareaCaves","Metadata/EnvironmentSettings/Expedition_SubareaCaves.env",[],[],[],[],"","",0,"",0
1271,"ExpeditionSubareaFungiDungeon","Metadata/EnvironmentSettings/Expedition_FungiDungeon.env",[],[],[],[],"","",0,"",0
1272,"ExpeditionSubareaCryptArchers","Metadata/EnvironmentSettings/Expedition_SubAreaCryptArchers.env",[],[],[],[],"","",0,"",0
1273,"ExpeditionSealedVault","Metadata/EnvironmentSettings/Expedition_SealedVault.env",[],[],[],[],"","",0,"",0
1274,"ExpeditionSubareaSpiderNest","Metadata/EnvironmentSettings/Expedition_SpiderNest.env",[],[],[],[],"","",0,"",0
1275,"ExpeditionEncounter","Metadata/EnvironmentSettings/ExpeditionEncounter.env",[],[],[],[],"",58,0,"",0
1276,"ExpeditionSaga","Metadata/EnvironmentSettings/ExpeditionSaga.env",[],[],[],[],"",58,0,"",0
1277,"HellscapeDemon","Metadata/EnvironmentSettings/LeagueHellscape_03.env",[],[],[],[],"",59,0,"",0
1278,"HellscapeDemonCloudy","Metadata/EnvironmentSettings/LeagueHellscape_03_Cloud.env",[],[],[],[],"",59,0,"",0
1279,"HellscapeFlesh","Metadata/EnvironmentSettings/LeagueHellscape_01.env",[],[],[],[],"",59,0,"",0
1280,"HellscapeFleshCloudy","Metadata/EnvironmentSettings/LeagueHellscape_01_Cloud.env",[],[],[],[],"",59,0,"",0
1281,"HellscapePale","Metadata/EnvironmentSettings/LeagueHellscape_02.env",[],[],[],[],"",59,0,"",0
1282,"HellscapePaleCloudy","Metadata/EnvironmentSettings/LeagueHellscape_02_Cloud.env",[],[],[],[],"",59,0,"",0
1283,"HellscapeAshesFalling","Metadata/EnvironmentSettings/LeagueHellscape_01Effect1.env",[],[],[],[],"",59,0,"",0
1284,"HellscapeAshes","Metadata/EnvironmentSettings/LeagueHellscape_01Effect2.env",[],[],[],[],"",59,0,"",0
1285,"HellscapeEmbers","Metadata/EnvironmentSettings/LeagueHellscape_02Effect1.env",[],[],[],[],"",59,0,"",0
1286,"HellscapeEmbersFalling","Metadata/EnvironmentSettings/LeagueHellscape_02Effect2.env",[],[],[],[],"",59,0,"",0
1287,"HellscapeEmbers2","Metadata/EnvironmentSettings/LeagueHellscape_03Effect1.env",[],[],[],[],"",59,0,"",0
1288,"HellscapeEmbersFalling2","Metadata/EnvironmentSettings/LeagueHellscape_03Effect2.env",[],[],[],[],"",59,0,"",0
1289,"CleansingBossLantern","Metadata/EnvironmentSettings/EndGamePrimordialBoss3_lantern.env",[],[],[],[],"","",0,"",0
1290,"LeagueLake","Metadata/EnvironmentSettings/LeagueLake.env",[],[],[],[],"","",0,"",0
1291,"SanctumCellar","Metadata/EnvironmentSettings/LeagueSanctumCellar.env",[],[],[],[],"","",0,"",0
1292,"SanctumVaults","Metadata/EnvironmentSettings/LeagueSanctumVaults.env",[],[],[],[],"","",0,"",0
1293,"SanctumNave","Metadata/EnvironmentSettings/LeagueSanctumNave.env",[],[],[],[],"","",0,"",0
1294,"SanctumCrypt","Metadata/EnvironmentSettings/LeagueSanctumCrypt.env",[],[],[],[],"","",0,"",0
1295,"SanctumFoyer_Start","Metadata/EnvironmentSettings/LeagueSanctumFoyer_Start.env",[],[],[],[],"","",0,"",0
1296,"SanctumLyciaArena","Metadata/EnvironmentSettings/LeagueSanctumLyciaArena.env",[],[],[],[],"","",0,"",0
1297,"HellscapeHideout","Metadata/EnvironmentSettings/HellscapeHideout.env",[],[],[],[],"","",0,"",0
1298,"HellscapeHideout2","Metadata/EnvironmentSettings/HellscapeHideoutCloudy.env",[],[],[],[],"","",0,"",0
1299,"LeagueCrucibleArea","Metadata/EnvironmentSettings/LeagueCrucibleArea.env",[],[],[],[],"","",0,"",0
1300,"CrucibleLeagueWorld","Metadata/EnvironmentSettings/CrucibleLeagueWorld.env",[],[],[],[],"","",0,"",0
1301,"ancestraltest","Metadata/EnvironmentSettings/ancestraltest.env",[],[],[],[],"","",0,"",0
1302,"HallsOfTheDeadLeague","Metadata/EnvironmentSettings/LeagueHallsOfTheDead_arena.env",[],[],[],[],"","",0,"",0
1303,"HallsOfTheDeadLeague_backroom","Metadata/EnvironmentSettings/LeagueHallsOfTheDead_backroom.env",[],[],[],[],"","",0,"",0
1304,"HallsOfTheDeadLeague_darkbackroom","Metadata/EnvironmentSettings/LeagueHallsOfTheDead_darkbackroom.env",[],[],[],[],"","",0,"",0
1305,"HallsOfTheDeadLeague_planning","Metadata/EnvironmentSettings/LeagueHallsOfTheDead_planning.env",[],[],[],[],"",67,0,"",0
1306,"AzmeriWoods","Metadata/EnvironmentSettings/LeagueAzmeriWoods.env",[],[],[],[],"",68,0,"",0
1307,"AzmeriArena","Metadata/EnvironmentSettings/LeagueAzmeriArena.env",[],[],[],[],"",68,0,"",0
1308,"AzmeriTunnel","Metadata/EnvironmentSettings/LeagueAzmeriTunnel.env",[],[],[],[],"",68,0,"",0
1309,"KaruiHideoutFireEnv","Metadata/EnvironmentSettings/hideout_weather_fire.env",[],[],[],[],"","",0,"",0
1310,"KaruiHideoutSnowEnv","Metadata/EnvironmentSettings/hideout_weather_snow.env",[],[],[],[],"","",0,"",0
1311,"KaruiHideoutStormEnv","Metadata/EnvironmentSettings/hideout_weather_storm.env",[],[],[],[],"","",0,"",0
1312,"NecropolisOutdoor","Metadata/EnvironmentSettings/LeagueNecropolis_Outdoor.env",[],[],[],[],"","",0,"",0
1313,"Settlers_Kingsmarch","Metadata/EnvironmentSettings/LeagueSettlers_Kingsmarch.env",[],[],[],[],"","",0,"",0
1314,"Settlers_FallenStarArena","Metadata/EnvironmentSettings/LeagueSettlers_FallenStarArena.env",[],[],[],[],"","",0,"",0
1315,"Settlers_PirateCoveArena","Metadata/EnvironmentSettings/LeagueSettlers_PirateCoveArena.env",[],[],[],[],"","",0,"",0
1316,"Settlers_AlleywayArena","Metadata/EnvironmentSettings/LeagueSettlers_AlleywayArena.env",[],[],[],[],"","",0,"",0
1317,"BismuthOreStormEnv","Metadata/EnvironmentSettings/weather_storm.env",[],[],[],[],"","",0,"",0
1318,"TrailerSettlersBeach","Metadata/EnvironmentSettings/LeagueSettlers_TrailerBeach.env",[],[],[],[],"","",0,"",0
1319,"KalguurPirateBoss_FightMusic","Metadata/EnvironmentSettings/KalguurPirateBossFight.env",[],[],[],[],"","",0,"",0
1320,"BismuthOreFireEnv","Metadata/EnvironmentSettings/weather_fire.env",[],[],[],[],"","",0,"",0
1321,"BismuthOreSnowEnv","Metadata/EnvironmentSettings/weather_snow.env",[],[],[],[],"","",0,"",0
1322,"SettlersOreEncounterMusic","Metadata/EnvironmentSettings/LeagueSettlers_Encounter.env",[],[],[],[],"","",0,"",0
