"rownum","Id","Accuracy","IsPlayerMinion","Armour","Evasion","EnergyShield","DamageSpread","Resistances","AltLife1","AltLife2","BaseDamageIgnoresAttackSpeed"
1334,"MinerLargeSewerLakeBoss",100,"",50,0,0,20,25,"","",1
1335,"MinerLargeBoss",100,"",50,0,0,20,28,"","",1
1336,"MinerLargeMapBoss",100,"",50,0,0,20,35,"","",1
1337,"Taniwha",100,"",0,0,50,20,18,"","",1
1338,"TaniwhaBoss",100,"",0,0,50,20,26,"","",1
1339,"TaniwhaMapBoss",100,"",50,0,50,20,35,"","",""
1340,"TaniwhaTail",100,"",0,0,0,20,18,"","",1
1341,"TaniwhaTailBoss",100,"",0,0,0,20,26,"","",1
1342,"TaniwhaTailMapBoss",100,"",0,0,0,20,35,"","",1
1343,"TaniwhaNew",100,"",0,0,50,20,18,"","",1
1344,"TaniwhaTailNew",100,"",0,0,0,20,18,"","",1
1345,"KaomBoss",100,"",25,0,0,30,39,"","",""
1346,"KaomBossMerciless",100,"",25,0,0,30,39,"","",""
1347,"KaomMapBoss",100,"",25,0,0,20,35,"","",""
1348,"Eye",100,"",0,0,50,20,0,"","",1
1349,"EyeBoss",100,"",0,0,50,20,0,"","",""
1350,"EyeMapBoss",100,"",0,0,50,20,35,"","",""
1351,"EyeTalisman",100,"",0,0,200,20,0,"","",""
1352,"EyeRoyale",100,"",0,0,50,20,0,"","",""
1353,"EyeSpawner",100,"",0,0,0,20,24,"","",""
1354,"EyeSpawnerPiety",100,"",0,0,0,20,24,"","",""
1355,"EyeSpawnerBoss",100,"",0,0,0,20,34,"","",""
1356,"EyeSpawnerMapBoss",100,"",0,0,0,20,39,"","",""
1357,"Bull",100,"",100,0,0,20,2,"","",1
1358,"BullBoss",100,"",100,0,0,20,27,"","",1
1359,"BullBossLake",100,"",100,0,0,20,38,"","",1
1360,"LabyrinthLieutenantBullBoss",100,"",100,0,0,20,27,"","",1
1361,"BullMapBoss",100,"",100,0,0,20,35,"","",1
1362,"IceElemental",100,"",0,0,100,20,19,"","",1
1363,"IceElementalDelve",100,"",0,0,100,20,19,"","",1
1364,"IceElementalDelveArctic",100,"",0,0,100,20,19,"","",1
1365,"IceElementalLunarisMinion",100,"",0,0,100,20,19,"","",1
1366,"IceElemental2",100,"",0,0,100,20,17,"","",1
1367,"ObsidianElemental",100,"",0,0,100,20,17,"","",""
1368,"IceElementalMapBoss",100,"",0,0,100,20,35,"","",1
1369,"IceGolemSummoned",340,1,0,0,100,20,44,"","",""
1370,"IceGolemSummonedWb",140,"",0,0,100,20,19,"","",""
1371,"IceGolemSummonedEssence",100,"",0,0,100,20,19,"","",""
1372,"IceGolemSummonedBreach",100,"",0,0,100,20,19,"","",""
1373,"IceGolemIzaro",100,"",0,0,100,20,27,"","",""
1374,"IceGolemIzaroPhase2",100,"",0,0,100,20,27,"","",""
1375,"LesserIceGolemSummoned",100,"",0,0,100,20,19,"","",""
1376,"IceElementalTempest",100,"",0,0,100,20,19,"","",1
1377,"IceElementalMapBossSplit",100,"",0,0,100,20,19,"","",1
1378,"FireElemental",100,"",0,0,100,20,18,"","",""
1379,"FireElementalWbMinion",100,"",0,0,100,20,18,"","",""
1380,"PoisonGolemType",100,"",0,0,100,20,18,"","",""
1381,"ProphecyFireElemental",100,"",0,0,100,20,18,"","",""
1382,"FireElementalMapBossSplit",100,"",0,0,100,20,18,"","",""
1383,"FlameGolemSummoned",340,1,0,0,100,20,43,"","",""
1384,"FlameGolemIzaro",100,"",0,0,100,20,26,"","",""
1385,"FlameGolemIzaroPhase2",100,"",0,0,100,20,26,"","",""
1386,"LesserFlameGolemSummoned",100,"",0,0,100,20,18,"","",""
1387,"FlameGolemMeteor",100,"",0,0,100,20,18,"","",1
1388,"FlameGolemMeteorMaps",100,"",0,0,100,20,18,"","",1
1389,"FlameGolemTempest",100,"",0,0,100,20,18,"","",""
1390,"RockGolem",140,"",100,40,0,20,18,"","",""
1391,"RockGolemSpectre",140,"",100,40,0,20,18,"","",""
1392,"RockGolemSmall",100,"",100,40,0,20,0,"","",""
1393,"RockGolemSmallDelve",100,"",100,40,0,20,0,"",1,""
1394,"RockGolemSummoned",340,1,100,40,0,20,42,"","",""
1395,"RockGolemMonster",100,"",60,40,0,20,18,"","",""
1396,"RockGolemCoral",100,"",100,40,0,20,18,"","",""
1397,"RockGolemCoralAtlasUber",100,"",100,40,0,20,18,"","",""
1398,"RockGolemDelve",100,"",100,40,0,20,1,"",1,""
1399,"RockGolemLakeBoss",100,"",100,40,0,20,38,"",1,""
1400,"RockGolemDelveSpecial",100,"",60,40,0,20,8,"",1,""
1401,"RockGolemMinotaur",140,"",100,40,0,20,0,"","",""
1402,"RockGolemSupporter",100,"",100,40,0,20,1,"",1,""
1403,"EssenceRockGolem",140,"",100,40,0,20,18,"","",""
1404,"RockGolemMapBoss",100,"",100,40,0,20,35,"","",""
1405,"TreasureGolemMapBoss",100,"",100,40,0,20,35,"","",""
1406,"RockGolemSummonedTalismanT2",100,"",100,40,0,20,18,"","",""
1407,"ClockworkGolem",100,"",50,0,60,20,20,"","",""
1408,"ClockworkGolemAtlasUber2",100,"",50,0,60,20,20,"","",""
1409,"ClockworkGolemAtlasUber",100,"",50,0,60,20,20,"","",""
1410,"ClockworkGolemDelve",100,"",50,0,60,20,20,"","",""
1411,"ClockworkGolemSpace",100,"",50,0,60,20,48,"","",""
1412,"ClockworkGolemElemental",100,"",60,0,60,20,48,"","",""
1413,"ClockworkGolemElementalSpace",100,"",50,0,60,20,48,"","",""
1414,"ClockworkGolemElemental2",100,"",60,0,60,20,48,"","",""
1415,"ClockworkGolemElemental2Space",100,"",50,0,60,20,48,"","",""
1416,"RockGolemProclamationBoss",100,"",100,40,0,20,26,"","",""
1417,"TormentedSpirit",100,"",0,0,0,0,37,"","",""
1418,"TormentedSpiritWeak",100,"",0,0,0,0,37,"","",""
1419,"TormentedSpiritStrong",100,"",0,0,0,0,37,"","",""
1420,"TormentedSpiritFireResist",100,"",0,0,0,0,26,"","",""
1421,"TormentedSpiritLightningResist",100,"",0,0,0,0,28,"","",""
1422,"TormentedSpiritColdResist",100,"",0,0,0,0,27,"","",""
1423,"TormentedSpiritChaosResist",100,"",0,0,0,0,29,"","",""
1424,"TormentedSpiritResistAll",100,"",0,0,0,0,34,"","",""
1425,"TormentedSpiritShavronne",100,"",0,0,0,0,28,"","",""
1426,"TormentedSpiritNew",100,"",0,0,0,0,37,"","",""
1427,"WraithSpirit",100,"",0,0,50,20,3,"","",""
1428,"WraithSpiritDelve",100,"",0,0,50,20,3,"","",""
1429,"WraithSpiritDelveBoss",100,"",0,0,50,20,20,"","",""
1430,"DelvePhantasm",100,"",0,0,50,20,17,"",1,""
1431,"LivingLightning",100,1,0,0,50,80,42,"","",1
1432,"SummonedPhantasm",100,1,0,0,50,20,42,"","",""
1433,"SummonedPhantasmIncursion",100,"",0,0,50,20,0,"","",""
1434,"SummonedPhantasmIncursionBoss",100,"",0,0,50,20,48,"","",""
1435,"SummonedPhantasmUltimatum",100,"",0,0,50,20,42,1,"",""
1436,"SummonedPhantasmArchnemesis",100,"",0,0,0,20,42,"","",""
1437,"Pitbull",100,"",25,60,0,20,1,"","",1
1438,"PitbullShaped",100,"",25,60,0,20,8,"","",1
1439,"PitbullBoss",100,"",25,60,0,20,26,"","",1
1440,"PitbullMapBoss",100,"",25,60,0,20,35,"","",1
1441,"PitbullEmerge",100,"",25,60,0,20,1,"","",1
1442,"PitbullEmergeBoss",100,"",25,60,0,20,26,"","",1
1443,"PitbullEmergeMapBoss",100,"",25,60,0,20,35,"","",1
1444,"DaressoClone",100,"",50,50,0,20,39,"","",""
1445,"DaressoCloneMapBoss",100,"",50,50,0,20,39,"","",""
1446,"Clone",340,1,0,0,0,0,42,"","",""
1447,"CloneGraft",340,1,0,0,0,0,42,"","",""
1448,"BlinkMirrorArrowClone",340,1,0,0,0,0,42,"","",""
1449,"Mirage",340,1,0,0,0,0,42,"","",""
1450,"KaomArcher",100,"",0,50,0,20,6,"","",1
1451,"KaomArcherShaped",100,"",0,50,0,20,15,"","",1
1452,"KaomArcherSummoned",100,"",0,50,0,20,6,"","",1
1453,"KaomWarrior2",100,"",25,0,0,20,1,"","",1
1454,"KaomWarrior2AtlasUber",100,"",25,0,0,20,1,"","",1
1455,"KaomWarrior2Shaped",100,"",25,0,0,20,18,"","",1
1456,"Tukohama",100,"",25,0,0,20,39,"","",""
1457,"TukohamaMap",100,"",25,0,0,20,35,"","",""
1458,"KaomWarrior3",100,"",25,0,0,20,1,"","",1
1459,"KaomWarrior3Shaped",100,"",25,0,0,20,18,"","",1
1460,"KaomArcher2",100,"",0,50,0,20,15,"","",1
1461,"KaomArcher2Cold",100,"",0,50,0,20,15,"","",1
1462,"KaomWarrior4",100,"",25,0,0,20,9,"","",""
1463,"KaomWarrior5",100,"",25,0,0,20,9,"","",""
1464,"Cockerel",100,"",0,50,0,20,3,"","",1
1465,"CockerelShaped",100,"",0,50,0,20,20,"","",1
1466,"CockerelBow",100,"",0,50,0,20,3,"","",1
1467,"CockerelBowShaped",100,"",0,50,0,20,20,"","",1
1468,"CockerelBowBoss",100,"",0,50,0,20,28,"","",1
1469,"CockerelBowMapBoss",100,"",0,50,0,20,35,"","",1
1470,"Gladiator",100,"",25,0,0,20,0,"","",1
1471,"GladiatorMapBoss",100,"",25,50,0,20,35,"","",1
1472,"HalfSkeleton",100,"",25,0,0,30,8,"","",1
1473,"HalfSkeletonRoyale",100,"",25,0,0,30,8,"","",""
1474,"HalfSkeletonRanged",100,"",0,50,0,20,8,"","",1
1475,"HalfSkeletonRangedRoyale",100,"",0,50,0,20,8,"","",1
1476,"SandLeaper",100,"",0,50,0,20,3,"","",1
1477,"SandLeaperMaps",100,"",0,50,0,20,3,"","",1
1478,"SandLeaperBoss",100,"",0,50,0,20,28,"","",1
1479,"SandLeaperBossTalisman",100,"",0,50,0,20,28,"","",1
1480,"SandLeaperBossSideArea",100,"",0,0,0,20,38,"","",1
1481,"SandLeaperBossLake",100,"",0,0,0,20,38,"","",1
1482,"SandLeaperBossVinktars",100,"",0,0,0,20,20,"","",1
1483,"SandLeaperMapBoss",100,"",0,50,0,20,35,"","",1
1484,"SandLeaperLeapSlam",100,"",0,50,0,20,3,"","",1
1485,"SandLeaperArchitectMinion",100,"",0,50,0,20,3,"","",1
1486,"ChaosGolemSummoned",340,1,50,0,50,20,47,"","",""
1487,"ChaosGolem",100,"",50,0,50,20,4,"","",""
1488,"ChaosGolemDelve",100,"",50,0,50,20,4,"",1,""
1489,"ChaosGolemDelveSmall",100,"",50,0,0,20,4,"",1,""
1490,"ChaosGolemBoss",100,"",50,0,50,20,4,"","",""
1491,"ChaosGolemMapBoss",100,"",50,0,50,20,35,"","",""
1492,"ChaosGolemTalismanT2",100,"",50,0,50,20,4,"","",""
1493,"ChaosGolemProphecy",100,"",50,0,50,20,4,"","",""
1494,"ChaosGolemEssence",100,"",50,0,50,20,4,"","",""
1495,"ChaosGolemUnique",100,"",50,0,50,20,4,"","",""
1496,"LightningGolem",100,"",0,0,100,20,20,"","",""
1497,"LightningGolemArchitectBoss",100,"",100,0,0,20,37,"",1,""
1498,"LightningGolemDelve",100,"",100,0,0,20,34,"",1,""
1499,"LightningGolemIncursionBoss",100,"",100,0,0,20,34,"",1,""
1500,"LightningGolemSummoned",340,1,0,0,50,20,45,"","",""
1501,"LightningGolemIzaro",100,"",0,0,100,20,28,"","",""
1502,"LightningGolemIzaroPhase2",100,"",0,0,100,20,28,"","",""
1503,"ProphecyLightningGolem",100,"",0,0,100,20,28,"","",""
1504,"LightningGolemMapBoss",100,"",0,0,100,20,35,"","",""
1505,"WaterSpiral",100,"",0,0,150,20,18,"","",1
1506,"WaterSpiral2",100,"",0,0,150,20,18,"","",1
1507,"WaterSpiral2AtlasUber",100,"",0,0,150,20,18,"","",1
1508,"WaterSpiralTalisman",100,"",0,0,150,20,26,"","",1
1509,"WaterSpiralTalisman2",100,"",0,0,150,20,26,"","",1
1510,"LightningSpiral",100,"",0,0,150,20,22,"","",""
1511,"WaterSpiralBoss",100,"",0,0,150,20,26,"","",1
1512,"WaterSpiralBossSideArea",100,"",0,0,0,20,38,"","",1
1513,"WaterSpiralMapBoss",100,"",0,0,150,20,35,"","",1
1514,"CrabParasiteSmall",100,"",0,50,0,20,0,"","",1
1515,"CrabParasiteSmallBleached",100,"",0,50,0,20,1,"","",1
1516,"CrabParasiteSmallCoast",100,"",0,50,0,20,0,"","",1
1517,"CrabParasiteSmallSpawnParasite",100,"",0,50,0,20,8,"","",1
1518,"CrabParasiteMedium",100,"",0,50,0,20,0,"","",1
1519,"CrabParasiteMediumBleached",100,"",0,50,0,20,1,"","",1
1520,"CrabParasiteMediumCoast",100,"",0,50,0,20,0,"","",1
1521,"CrabParasiteMediumSpawnParasite",100,"",0,50,0,20,8,"","",1
1522,"CrabParasiteLarge",100,"",50,0,0,20,0,"","",1
1523,"CrabParasiteLargeBleached",100,"",50,0,0,20,1,"","",1
1524,"CrabParasiteLargeCoast",100,"",50,0,0,20,0,"","",1
1525,"CrabParasiteLargeSpawnParasite",100,"",50,0,0,20,8,"","",1
1526,"CrabParasiteChampion",100,"",50,0,0,20,0,"","",1
1527,"CrabCoconut",100,"",50,0,0,20,1,"","",""
1528,"CrabCoconutCoast",100,"",50,0,0,20,1,"","",""
1529,"CrabCoconutEmerge",100,"",50,0,0,20,1,"","",""
1530,"CrabKelp",100,"",50,0,0,20,1,"","",""
1531,"CrabKelpCoast",100,"",50,0,0,20,1,"","",""
1532,"CrabNimble",100,"",50,0,0,20,1,"","",""
1533,"CrabNimbleCoast",100,"",50,0,0,20,1,"","",""
1534,"CrabSpider",100,"",50,0,0,20,1,"","",""
1535,"CrabSpiderCoast",100,"",50,0,0,20,1,"","",""
1536,"Flayed",100,"",0,0,0,20,8,"","",""
1537,"BloodWorm",100,"",0,0,0,10,0,"","",""
1538,"MtxBloodToad",100,"",0,0,0,10,0,"","",""
1539,"GemlingLegionnaireWitch",100,"",100,0,100,20,24,"","",""
1540,"GemlingLegionnaireWitchMap",100,"",100,0,100,20,35,"","",""
1541,"GemlingLegionnaireMarauder",100,"",100,0,0,20,24,"","",""
1542,"GemlingLegionnaireMarauderMap",100,"",100,0,0,20,35,"","",""
1543,"GemlingLegionnaireScion",100,"",33,33,33,20,24,"","",""
1544,"GemlingLegionnaireDuelist",100,"",100,50,0,20,24,"","",""
1545,"GemlingLegionnaireDuelistMap",100,"",100,50,0,20,35,"","",""
1546,"GemlingLegionnaireShadow",100,"",0,50,50,20,24,"","",""
1547,"GemlingLegionnaireTemplar",100,"",100,0,50,20,24,"","",""
1548,"GemlingLegionnaireTemplarMap",100,"",100,0,50,20,35,"","",""
1549,"GemlingLegionnaireRanger",100,"",0,100,0,20,24,"","",""
1550,"GemlingLegionnaireMarauderNecropolis",100,"",100,0,0,20,24,"","",""
1551,"BlackguardZombie",100,"",50,0,0,30,8,"","",1
1552,"BlackguardZombieChampion",100,"",50,0,0,30,8,"","",1
1553,"BlackguardZombieBossSideArea",100,"",50,0,0,30,38,"","",1
1554,"ProphecyBlackguardZombie",100,"",50,0,0,30,8,"","",1
1555,"LionColosseum",100,"",0,10,0,20,8,"","",""
1556,"LionColosseumMapBoss",100,"",0,10,0,20,35,"","",""
1557,"MaligaroDesecrate",100,1,0,0,0,0,0,"","",""
1558,"MalachaiHeart",100,"",0,0,0,0,0,"","",""
1559,"Revenant",100,"",0,50,0,20,20,"","",1
1560,"RevenantBoss",100,"",0,50,0,20,28,"","",1
1561,"RevenantMapBoss",100,"",0,50,0,20,35,"","",1
1562,"RevenantMapBossAtlasUber",100,"",0,50,0,20,35,"","",1
1563,"Taster",100,"",0,10,0,20,1,"","",1
1564,"TasterAtlasUber",100,"",0,10,0,20,1,"","",1
1565,"TasterBossTalisman",100,"",0,10,0,20,27,"","",1
1566,"ExileArenaMarauder",100,"",100,20,0,20,37,"","",""
1567,"ExileArenaRanger",100,"",50,100,0,20,37,"","",""
1568,"ExileArenaWitch",100,"",0,0,100,20,37,"","",""
1569,"GladiatorBossSupport",100,"",50,100,0,20,24,"","",1
1570,"GladiatorBossSupportMap",100,"",50,100,0,20,35,"","",1
1571,"GladiatorBossElite",100,"",100,0,0,20,24,"","",1
1572,"GladiatorBossEliteMap",100,"",100,0,0,20,35,"","",1
1573,"GladiatorBossLeader",100,"",50,50,50,20,24,"","",1
1574,"GladiatorBossLeaderMap",100,"",50,50,50,20,35,"","",1
1575,"StormDaemon",100,1,0,0,0,0,0,"","",""
1576,"MalachaiTriBombDaemon",100,"",0,0,0,0,0,"","",""
1577,"LabyrinthBoss1",100,"",100,0,0,20,39,"","",""
1578,"LabyrinthBoss2",100,"",50,0,0,20,39,"","",""
1579,"LabyrinthBoss3",100,"",50,0,0,20,39,"","",""
1580,"GoddessOfJusticeMapBoss",100,"",0,0,100,20,35,"","",""
1581,"Minotaur",100,"",100,0,0,20,39,"","",""
1582,"MinotaurMapBoss",100,"",100,0,0,20,35,"","",""
1583,"UniqueAnimatedWeapon",340,1,0,0,0,0,42,"","",""
1584,"LabyrinthBossCrystal1",100,"",0,0,0,0,0,"","",""
1585,"LabyrinthBossCrystal2",100,"",0,0,0,0,0,"","",""
1586,"LabyrinthIzaroPortal",100,"",0,0,0,0,0,"","",""
1587,"ExplosiveHitMinion",340,1,0,0,0,0,42,"","",""
1588,"CurseZoneDaemon",100,"",0,0,0,0,0,"","",""
1589,"LabyrinthLieutenantBullMinion",100,"",100,0,0,20,1,"","",1
1590,"LabyrinthLieutenantSkeletonRangedMinion",100,"",0,10,0,20,3,"","",""
1591,"LabyrinthLieutenantSkeletonMeleeMinion",100,"",25,15,50,30,2,"","",""
1592,"LabyrinthFlameElemental",100,"",0,0,100,20,18,"","",""
1593,"LabyrinthLavaSpawner",100,"",0,0,0,20,18,"","",""
1594,"ParasiteNest",100,"",0,0,0,20,39,"","",""
1595,"ParasiteNestMap",100,"",0,0,0,20,35,"","",""
1596,"ParasiteNestMap2",100,"",0,0,0,20,35,"","",""
1597,"IzaroSkeletonMeleeCold",100,"",15,15,0,30,2,"","",""
1598,"IzaroSkeletonMeleeFire",100,"",30,0,0,30,1,"","",""
1599,"IzaroSkeletonMeleeLightning",100,"",15,0,0,30,3,"","",""
1600,"IzaroSkeletonCasterFire",100,"",25,0,100,20,1,"","",""
1601,"IzaroSkeletonCasterCold",100,"",0,15,100,20,2,"","",""
1602,"IzaroSkeletonCasterLightning",100,"",0,0,100,20,3,"","",""
1603,"IzaroSkeletonRanged",100,"",0,10,0,20,3,"","",""
1604,"IzaroSkeletonMelee",100,"",25,0,0,30,3,"","",""
1605,"RatStandard",100,"",0,25,0,20,3,"","",""
1606,"RatLarge",100,"",0,25,0,20,20,"","",""
1607,"RatStandardLake",100,"",0,25,0,20,3,"","",""
1608,"RatLargeLake",100,"",0,25,0,20,20,"","",""
1609,"RatTalisman",100,"",0,25,0,20,0,"","",""
1610,"RatTalismanSummonerTotem",100,"",100,50,0,0,0,"","",""
1611,"ProphecyRat",100,"",0,0,0,0,0,"","",""
1612,"RatBoss",100,"",0,0,0,20,35,"","",""
1613,"ProphecyFrog",100,"",0,0,0,0,0,"","",""
1614,"NecropolisFrog",100,"",0,0,0,0,0,"","",""
1615,"NecropolisFrogLarge",100,"",0,0,0,0,0,"","",""
1616,"VolatileRabbit",100,"",0,0,0,20,0,"","",""
1617,"KaruiSpirit",100,"",0,0,0,20,0,"","",""
1618,"KaruiSpiritEssence",100,"",0,0,0,20,0,"","",""
1619,"LabyrinthBossPylonFire",100,"",0,0,0,0,0,"","",""
1620,"LabyrinthBossPylonCold",100,"",0,0,0,0,0,"","",""
1621,"LabyrinthBossPylonLightning",100,"",0,0,0,0,0,"","",""
1622,"IzaroChronosStatue",100,"",50,0,0,20,0,"","",""
1623,"LabyrinthIzaroPedestalCrown",100,"",50,0,0,20,4,"","",""
1624,"LabyrinthIzaroPedestalOrb",100,"",50,0,0,20,4,"","",""
1625,"LabyrinthIzaroPedestalSceptre",100,"",50,0,0,20,4,"","",""
1626,"Parasite",100,"",0,0,0,20,2,"","",""
1627,"Parasite2",100,"",0,0,0,20,2,"","",""
1628,"ParasiteEmerge",100,"",0,0,0,20,2,"","",""
1629,"ParasiteEmergeBoss",100,"",0,0,0,20,2,"","",""
1630,"ParasiteMinion",100,"",0,0,0,20,2,"","",""
1631,"ParasiteSextant",100,"",0,0,0,20,2,"","",""
1632,"ParasiteChieftain",100,"",0,0,0,20,2,"","",""
1633,"ParasitePlated",100,"",0,0,0,20,2,"","",""
1634,"ParasiteSpitting",100,"",0,0,0,20,2,"","",""
1635,"ParasiteSpittingAtlasUber",100,"",0,0,0,20,2,"","",""
1636,"ParasiteViscous",100,"",0,0,0,20,2,"","",""
1637,"ParasiticSquid",100,"",0,50,50,20,2,"","",""
1638,"ParasiticSquidBossLake",100,"",0,50,50,20,38,"","",""
1639,"ProphecyWickedKing",100,"",0,0,100,20,35,"","",""
1640,"ProphecyShadowQueen",100,"",0,50,50,20,35,"","",""
1641,"ProphecyVerdantKing",100,"",0,100,0,20,35,"","",""
1642,"ProphecyUnhallowQueen",100,"",50,0,50,20,35,"","",""
1643,"ProphecyWickedKingMap",100,"",0,0,100,20,35,"","",""
1644,"ProphecyShadowQueenMap",100,"",0,50,50,20,35,"","",""
1645,"ProphecyVerdantKingMap",100,"",0,100,0,20,35,"","",""
1646,"ProphecyUnhallowQueenMap",100,"",50,0,50,20,35,"","",""
1647,"PurgeHound",100,"",0,50,0,20,17,"","",""
1648,"PurgeHoundSpawn",100,"",0,50,0,20,17,"","",""
1649,"PurgeHoundSpawnMapBoss",100,"",0,50,0,20,17,"","",""
1650,"Book",100,"",0,0,0,20,0,"","",""
1651,"BookSummoned",100,"",0,0,0,20,0,"","",""
1652,"WickerMan",100,"",100,0,0,20,17,"","",""
1653,"WickerManAvarius",100,"",100,0,100,20,39,"","",""
1654,"RaisedSkeletonKitava",100,"",25,50,0,20,8,"","",""
1655,"RaisedSkeletonKitavaCaster",100,"",0,0,100,20,8,"","",""
1656,"RaisedSkeletonKitavaCasterBelfry",100,"",0,0,100,20,8,"","",""
1657,"KitavaSkeleton",100,"",25,50,0,20,8,"","",""
1658,"AtlasBossPhoenix",100,"",50,50,0,20,36,"","",""
1659,"AtlasBossHydra",100,"",50,100,0,20,36,"","",""
1660,"AtlasBossMinotaur",100,"",100,0,0,20,36,"","",""
1661,"AtlasBossChimera",100,"",50,50,50,20,36,"","",""
1662,"Phoenix",100,"",0,0,0,20,1,"","",""
1663,"HydraMinion",100,"",0,0,0,20,2,"","",""
1664,"StatueFingerMage",100,"",50,20,0,20,1,"","",""
1665,"StatueFingerMageMapBoss",100,"",50,20,0,20,35,"","",""
1666,"StatueFingerMageVaalSideAreaBoss",100,"",50,20,0,20,38,"","",""
1667,"TemplarSlaveDriver",100,"",25,25,0,20,2,"","",""
1668,"TemplarSlaveDriverBoss",100,"",25,25,0,20,27,"","",""
1669,"TemplarSlaveDriverBossGauntlet",100,"",25,25,0,20,27,"","",""
1670,"TemplarSlaveDriverBossLake",100,"",25,25,0,20,38,"","",""
1671,"TemplarSlaveDriverBossMap",100,"",25,25,0,20,35,"","",""
1672,"BlackguardInquisitor",100,"",75,0,20,20,17,"","",""
1673,"BlackguardInquisitorAvarius",100,"",0,0,0,20,17,"","",""
1674,"BlackguardInquisitorBoss",100,"",100,0,0,20,34,"","",""
1675,"BlackguardInquisitorBossMap",100,"",100,0,0,20,35,"","",""
1676,"BlackguardInquisitorBossMapAtlasUber",100,"",100,0,0,20,35,"","",""
1677,"SecretPolice",100,"",0,40,20,20,17,"","",""
1678,"SecretPoliceNoCape",100,"",0,40,20,20,17,"","",""
1679,"SecretPoliceArchitectMinion",100,"",0,40,0,20,35,"","",""
1680,"Regurgitator",100,"",0,0,0,20,7,"","",""
1681,"SlaveCatcher",100,"",0,40,0,20,11,"","",""
1682,"SlaveCatcherAtlasUber",100,"",0,40,0,20,11,"","",""
1683,"SlaveCatcherAtlasUber2",100,"",0,40,0,20,11,"","",""
1684,"Fleshmonster",100,"",0,20,0,20,8,"","",""
1685,"Anomaly",100,"",0,0,0,20,0,"","",""
1686,"AnomalyShaper",100,"",0,0,0,20,0,"","",""
1687,"AnomalyUniqueRing",100,1,0,0,0,20,0,"","",""
1688,"VolatileCore",100,"",0,0,0,20,0,"","",""
1689,"VolatileCoreSlow",100,"",0,0,0,20,0,"","",""
1690,"VolatileCoreFast",100,"",0,0,0,20,0,"","",""
1691,"VolatileDeadCore",100,1,0,0,0,20,0,"","",""
1692,"VolatileCoreNoMovement",100,"",0,0,0,20,0,"","",""
1693,"DelveDarkStalker",100,"",0,0,0,20,0,"","",""
1694,"BetrayalCatarinaHalfSkele",100,"",0,0,0,20,0,"","",""
1695,"TheShaperBoss",100,"",0,33,33,20,36,"","",""
1696,"TheShaperBossUberElder",100,"",0,33,33,20,36,"","",""
1697,"TheShaperBossElderEncounter",100,"",0,33,33,20,0,"","",""
1698,"LivingCrystal",100,"",0,0,0,20,24,"","",""
1699,"LivingCrystalDelve",100,"",0,0,0,20,17,"",1,""
1700,"Zana",100,"",0,33,33,20,35,"","",""
1701,"ZanaGauntlet",100,"",0,33,33,20,35,"","",""
1702,"ZanaElder",100,"",0,33,33,20,35,"","",""
1703,"SummonedEssenceSpirit",340,1,0,0,0,20,42,"","",""
1704,"MotherOfFlames",100,"",0,0,70,20,9,"","",""
1705,"MotherOfFlamesBoss",100,"",0,0,100,20,26,"","",""
1706,"MotherOfFlamesBossLake",100,"",0,0,100,20,38,"","",""
1707,"MotherOfFlamesBossMap",100,"",0,0,100,20,35,"","",""
1708,"MotherOfFlamesBossMapAtlasUber",100,"",0,0,100,20,35,"","",""
1709,"BlessedSister",100,"",0,0,70,20,9,"","",""
1710,"BlessedSisterCultist",100,"",0,0,70,20,9,"","",""
1711,"ReligiousTemplar",100,"",75,0,40,20,17,"","",""
1712,"ReligiousTemplarAtlasUber",100,"",75,0,40,20,17,"","",""
1713,"ReligiousTemplar2h",100,"",75,0,40,20,17,"","",""
1714,"ReligiousTemplarCultist",100,"",75,0,40,20,17,"","",""
1715,"ReligiousTemplar2hCultist",100,"",75,0,40,20,17,"","",""
1716,"BreachBossFireWild",100,"",0,0,0,20,35,"","",""
1717,"BreachBossFireMap",100,"",75,0,0,20,35,"","",""
1718,"BreachBossColdWild",100,"",0,0,0,20,35,"","",""
1719,"BreachBossColdMap",100,"",50,0,0,20,35,"","",""
1720,"BreachBossLightningWild",100,"",0,0,0,20,35,"","",""
1721,"BreachBossLightningMap",100,"",25,0,0,20,35,"","",""
1722,"BreachBossPhysicalWild",100,"",0,0,0,20,35,"","",""
1723,"BreachBossPhysicalMap",100,"",100,0,0,20,35,"","",""
1724,"BreachBossChaosWild",100,"",0,0,0,20,35,"","",""
1725,"BreachBossChaosMap",100,"",100,0,0,20,35,"","",""
1726,"BreachBossChaosMapClone",100,"",0,0,0,20,35,"","",""
1727,"BreachBossOverlordWild",100,"",0,0,0,20,35,"","",1
1728,"BreachHellionNormal",100,"",10,10,0,20,1,"","",""
1729,"BreachHellion",100,"",10,10,0,20,1,"","",""
1730,"BreachHellionMap",100,"",10,10,0,20,1,"","",""
1731,"BreachHellionMapSpectre",100,"",0,10,0,20,1,"","",""
1732,"BreachHellionAvatar",100,"",0,10,0,20,1,"","",""
1733,"BreachHellionSpawner",100,"",0,10,0,20,8,"","",""
1734,"BreachHellionCommanderNormal",100,"",0,10,0,20,37,"","",""
1735,"BreachHellionCommander",100,"",0,10,0,20,37,"","",""
1736,"BreachHellionCommanderUber",100,"",0,10,0,20,37,1,"",""
